amfi_code,month,aum_crores,folio_count
109940,2023-10,840.04,186465
109940,2023-11,926.34,29248
109940,2023-12,960.0,470153
109940,2024-01,1025.03,210820
109940,2024-02,1001.94,239996
109940,2024-03,984.85,153264
109940,2024-04,965.66,303826
109940,2024-05,981.86,262428
109940,2024-06,956.71,83218
110039,2023-01,1562.25,211512
110039,2023-02,1591.58,275353
110039,2023-03,1603.92,129943
110039,2023-04,1565.0,476749
110039,2023-05,1605.73,242823
110039,2023-06,1543.86,250266
110039,2023-07,1552.3,176769
110039,2023-08,1601.91,91307
110039,2023-09,1567.97,320715
110039,2023-10,1529.5,20551
110039,2023-11,1599.94,262995
110039,2023-12,1519.23,95955
110039,2024-01,1677.33,381668
110039,2024-02,1607.86,420254
110039,2024-03,1578.24,475918
110039,2024-04,1643.17,114136
110039,2024-05,1758.61,412565
110039,2024-06,2014.23,83072
110106,2023-01,5788.81,93169
110106,2023-02,6004.76,334005
110106,2023-03,5208.64,329786
110106,2023-04,4882.63,363101
110106,2023-05,4606.43,57297
110106,2023-06,4490.51,168540
110106,2023-07,4834.37,390316
110106,2023-08,5154.83,154184
110106,2023-09,5102.79,300757
110106,2023-10,4776.64,131325
110106,2023-11,4714.42,182598
110106,2023-12,4760.46,266533
110106,2024-01,5028.44,317082
110106,2024-02,5077.31,155767
110106,2024-03,4821.94,365887
110106,2024-04,4785.69,338637
110106,2024-05,4783.09,447946
110106,2024-06,4771.59,311574
110219,2023-01,509.41,68171
110219,2023-02,509.09,330445
110219,2023-03,510.5,441477
110219,2023-04,545.78,410569
110219,2023-05,522.83,287382
110219,2023-06,494.28,491044
110219,2023-07,494.35,210882
110219,2023-08,502.98,401249
110219,2023-09,509.81,44958
110219,2023-10,542.66,435883
110219,2023-11,545.63,172008
110219,2023-12,517.52,222131
110219,2024-01,547.95,121103
110219,2024-02,529.99,31731
110219,2024-03,585.2,73212
110219,2024-04,556.51,454584
110219,2024-05,608.8,430319
110219,2024-06,581.92,284819
110382,2023-01,715.74,287068
110382,2023-02,756.03,181954
110382,2023-03,796.7,216909
110382,2023-04,799.97,437881
110382,2023-05,818.22,46515
110382,2023-06,878.44,394616
110382,2023-07,886.7,389390
110382,2023-08,981.46,111966
110382,2023-09,955.86,383180
110382,2023-10,888.03,329371
110382,2023-11,846.5,146559
110382,2023-12,861.63,325035
110382,2024-01,877.0,129647
110382,2024-02,896.5,466009
110382,2024-03,864.72,313946
110382,2024-04,861.29,337533
110382,2024-05,867.71,246275
110382,2024-06,887.78,81150
110405,2023-01,13994.37,240778
110405,2023-02,14388.03,494322
110405,2023-03,14351.22,456201
110405,2023-04,16369.37,18364
110405,2023-05,16700.44,291269
110405,2023-06,16526.69,319817
110405,2023-07,16348.78,312448
110405,2023-08,15831.17,133675
110405,2023-09,16804.67,180394
110405,2023-10,16624.67,76029
110405,2023-11,15740.13,360430
110405,2023-12,16472.16,116476
110405,2024-01,16559.27,464744
110405,2024-02,16432.65,416671
110405,2024-03,17236.03,424121
110405,2024-04,17092.31,462334
110405,2024-05,17766.36,123773
110405,2024-06,19012.89,268207
110504,2023-01,829.53,387240
110504,2023-02,792.16,200081
110504,2023-03,778.76,415597
110504,2023-04,769.26,408848
110504,2023-05,791.4,239601
110504,2023-06,810.18,452712
110504,2023-07,868.15,91787
110504,2023-08,866.11,38215
110504,2023-09,913.21,445641
110504,2023-10,943.23,83439
110504,2023-11,992.68,465265
110504,2023-12,1060.65,389846
110504,2024-01,982.3,15238
110504,2024-02,1053.54,297120
110504,2024-03,978.44,487746
110504,2024-04,927.11,131369
110504,2024-05,946.21,373059
110504,2024-06,1013.77,41702
110681,2023-01,332.84,155971
110681,2023-02,332.1,116400
110681,2023-03,318.11,38201
110681,2023-04,336.02,265523
110681,2023-05,328.35,282240
110681,2023-06,322.23,292680
110681,2023-07,326.48,359792
110681,2023-08,293.22,201239
110681,2023-09,278.51,95412
110681,2023-10,292.48,297038
110681,2023-11,327.94,152304
110681,2023-12,350.81,485619
110681,2024-01,370.24,478018
110681,2024-02,393.25,246010
110681,2024-03,386.63,310409
110681,2024-04,389.19,397688
110681,2024-05,437.58,49919
110681,2024-06,413.98,15788
110789,2023-01,259.14,87033
110789,2023-02,238.53,299454
110789,2023-03,234.99,91929
110789,2023-04,248.03,195911
110789,2023-05,263.66,169874
110789,2023-06,263.43,160614
110789,2023-07,263.1,161252
110789,2023-08,281.42,152250
110789,2023-09,259.43,293910
110789,2023-10,255.98,336621
110789,2023-11,245.96,98067
110789,2023-12,263.06,374271
110789,2024-01,258.76,368698
110789,2024-02,277.57,327494
110789,2024-03,278.57,432008
110789,2024-04,278.45,287356
110789,2024-05,303.52,74147
110789,2024-06,318.98,33760
110819,2023-01,1788.37,482643
110819,2023-02,1926.04,108815
110819,2023-03,1963.56,136923
110819,2023-04,2056.24,61278
110819,2023-05,2207.55,408701
110819,2023-06,2364.1,210690
110819,2023-07,2342.88,123847
110819,2023-08,2354.76,27257
110819,2023-09,2235.05,161491
110819,2023-10,2367.85,119233
110819,2023-11,2504.67,213595
110819,2023-12,2685.67,439058
110819,2024-01,3077.97,56067
110819,2024-02,2981.32,330090
110819,2024-03,3254.57,366523
110819,2024-04,3470.3,43408
110819,2024-05,3492.84,460723
110819,2024-06,3724.78,494684
110951,2023-01,2374.31,95484
110951,2023-02,2269.3,255078
110951,2023-03,2084.35,137529
110951,2023-04,2029.09,340346
110951,2023-05,2059.31,178837
110951,2023-06,2203.21,357493
110951,2023-07,2271.22,29223
110951,2023-08,2342.73,413222
110951,2023-09,2500.43,222997
110951,2023-10,2512.63,477344
110951,2023-11,2503.34,492244
110951,2023-12,2700.19,171195
110951,2024-01,2959.72,147503
110951,2024-02,2804.36,219357
110951,2024-03,2476.31,358747
110951,2024-04,2671.8,478631
110951,2024-05,2747.15,76015
110951,2024-06,2920.25,87962
111007,2023-01,1015.11,368054
111007,2023-02,973.95,187895
111007,2023-03,998.0,154903
111007,2023-04,1026.75,186312
111007,2023-05,1101.75,206418
111007,2023-06,1197.16,321098
111007,2023-07,1190.64,356058
111007,2023-08,1252.82,93121
111007,2023-09,1235.99,179631
111007,2023-10,1290.8,196613
111007,2023-11,1293.76,98204
111007,2023-12,1441.42,458968
111007,2024-01,1450.91,206420
111007,2024-02,1520.97,368673
111007,2024-03,1400.21,358931
111007,2024-04,1450.82,151775
111007,2024-05,1423.73,435006
111007,2024-06,1462.06,123653
111188,2023-01,2173.79,422527
111188,2023-02,2125.39,425081
111188,2023-03,2121.56,326435
111188,2023-04,2145.12,464301
111188,2023-05,2179.34,130831
111188,2023-06,2345.38,25057
111188,2023-07,2234.46,477673
111188,2023-08,2091.38,357314
111188,2023-09,1992.36,30516
111188,2023-10,1921.0,206364
111188,2023-11,2088.07,96120
111188,2023-12,2240.48,323941
111188,2024-01,2284.92,297017
111188,2024-02,2443.77,203111
111188,2024-03,2493.87,191706
111188,2024-04,2566.06,29759
111188,2024-05,2594.63,448331
111188,2024-06,2674.77,275507
111289,2023-01,885.13,196364
111289,2023-02,913.47,276383
111289,2023-03,882.86,173034
111289,2023-04,875.79,381185
111289,2023-05,940.76,421643
111289,2023-06,947.47,215809
111289,2023-07,969.97,288583
111289,2023-08,958.18,184876
111289,2023-09,901.12,139799
111289,2023-10,864.62,470079
111289,2023-11,855.55,10046
111289,2023-12,857.54,401467
111289,2024-01,912.4,283053
111289,2024-02,933.7,312002
111289,2024-03,977.2,263150
111289,2024-04,1001.01,292725
111289,2024-05,1042.14,166753
111289,2024-06,969.32,245747
111360,2023-01,183.66,463166
111360,2023-02,188.59,121160
111360,2023-03,184.35,453501
111360,2023-04,175.11,121690
111360,2023-05,177.55,211526
111360,2023-06,186.48,280036
111360,2023-07,185.65,26339
111360,2023-08,174.09,379675
111360,2023-09,190.21,157058
111360,2023-10,183.25,133387
111360,2023-11,195.01,389617
111360,2023-12,196.62,6412
111360,2024-01,193.41,131552
111360,2024-02,206.52,400938
111360,2024-03,200.07,72991
111360,2024-04,203.48,77892
111360,2024-05,192.3,261679
111360,2024-06,205.29,166834
111488,2023-01,6084.15,255146
111488,2023-02,6216.09,15719
111488,2023-03,6369.58,360327
111488,2023-04,6446.98,49835
111488,2023-05,6063.85,29015
111488,2023-06,6350.72,130782
111488,2023-07,5994.81,436092
111488,2023-08,5734.97,97949
111488,2023-09,5363.92,69134
111488,2023-10,5558.7,9668
111488,2023-11,5714.24,314629
111488,2023-12,5966.71,126306
111488,2024-01,6111.55,163455
111488,2024-02,5814.16,434852
111488,2024-03,5558.2,148685
111488,2024-04,5837.89,264887
111488,2024-05,5715.28,338468
111488,2024-06,6036.96,459591
111585,2023-01,536.11,250045
111585,2023-02,527.97,336205
111585,2023-03,553.52,396823
111585,2023-04,512.56,22952
111585,2023-05,533.82,306349
111585,2023-06,581.1,81269
111585,2023-07,647.43,353772
111585,2023-08,666.48,175150
111585,2023-09,682.97,172859
111585,2023-10,651.02,108928
111585,2023-11,632.81,38475
111585,2023-12,656.27,227947
111585,2024-01,622.45,179945
111585,2024-02,645.38,468990
111585,2024-03,649.52,408139
111585,2024-04,635.9,178181
111585,2024-05,571.72,356035
111585,2024-06,545.73,241793
111601,2023-01,4338.82,366521
111601,2023-02,4579.39,399264
111601,2023-03,4265.56,331620
111601,2023-04,4301.16,337685
111601,2023-05,4357.68,320672
111601,2023-06,4732.85,275254
111601,2023-07,5254.12,494831
111601,2023-08,5187.96,278662
111601,2023-09,5259.41,27178
111601,2023-10,5257.03,56761
111601,2023-11,4997.59,464391
111601,2023-12,5266.28,151870
111601,2024-01,5019.46,305418
111601,2024-02,4881.41,382989
111601,2024-03,5393.69,482400
111601,2024-04,5394.1,10037
111601,2024-05,5711.61,395940
111601,2024-06,6290.34,342776
111732,2023-01,3361.29,13084
111732,2023-02,3543.46,222780
111732,2023-03,3881.16,3127
111732,2023-04,3844.03,240250
111732,2023-05,4284.36,499902
111732,2023-06,3998.08,365585
111732,2023-07,4222.3,302030
111732,2023-08,4036.74,279239
111732,2023-09,3978.77,480937
111732,2023-10,3970.63,481458
111732,2023-11,3996.15,242617
111732,2023-12,4127.83,41959
111732,2024-01,4108.43,279296
111732,2024-02,3975.19,307431
111732,2024-03,3612.45,18368
111732,2024-04,3743.01,434272
111732,2024-05,3658.38,230863
111732,2024-06,3659.83,207428
111880,2023-01,1765.84,421309
111880,2023-02,1642.63,375800
111880,2023-03,1657.53,78944
111880,2023-04,1713.47,42480
111880,2023-05,1872.66,197640
111880,2023-06,1912.91,224453
111880,2023-07,1770.68,333312
111880,2023-08,1711.91,73408
111880,2023-09,1699.96,303048
111880,2023-10,1828.34,8513
111880,2023-11,1824.73,156943
111880,2023-12,1803.01,193816
111880,2024-01,1911.7,79865
111880,2024-02,1949.98,86128
111880,2024-03,1875.59,248761
111880,2024-04,1924.88,83466
111880,2024-05,2077.12,349772
111880,2024-06,2051.13,466045
111982,2023-01,6477.93,488907
111982,2023-02,6888.26,118434
111982,2023-03,6772.29,247941
111982,2023-04,6282.93,256413
111982,2023-05,6104.66,343513
111982,2023-06,6273.85,25676
111982,2023-07,6009.69,19257
111982,2023-08,6259.05,141263
111982,2023-09,6428.58,186095
111982,2023-10,6636.59,229557
111982,2023-11,7132.26,464507
111982,2023-12,7006.75,442408
111982,2024-01,7908.13,489347
111982,2024-02,7895.4,148661
111982,2024-03,8085.9,176852
111982,2024-04,8025.31,163139
111982,2024-05,7864.91,79980
111982,2024-06,8053.22,403796
112076,2023-01,198.47,401713
112076,2023-02,197.72,164524
112076,2023-03,186.79,338810
112076,2023-04,203.89,341755
112076,2023-05,201.91,402746
112076,2023-06,195.45,490059
112076,2023-07,207.93,473309
112076,2023-08,192.82,285432
112076,2023-09,187.29,153008
112076,2023-10,200.35,492010
112076,2023-11,209.12,146031
112076,2023-12,202.88,412541
112076,2024-01,193.47,120398
112076,2024-02,213.03,11252
112076,2024-03,208.73,255787
112076,2024-04,220.6,371188
112076,2024-05,250.29,417060
112076,2024-06,256.48,213727
112175,2023-01,1680.45,413785
112175,2023-02,1861.14,241115
112175,2023-03,1857.19,229400
112175,2023-04,1865.99,34435
112175,2023-05,1888.98,368177
112175,2023-06,1913.87,98638
112175,2023-07,1929.07,22467
112175,2023-08,1913.85,263239
112175,2023-09,1957.15,278601
112175,2023-10,2084.96,204892
112175,2023-11,2185.3,213455
112175,2023-12,2320.12,475294
112175,2024-01,2684.85,82898
112175,2024-02,2516.13,11535
112175,2024-03,2644.75,273750
112175,2024-04,2623.99,143158
112175,2024-05,2330.99,259366
112175,2024-06,2362.77,482514
112249,2023-01,1583.16,484227
112249,2023-02,1706.24,371311
112249,2023-03,1801.08,324515
112249,2023-04,1804.87,65146
112249,2023-05,1970.53,318012
112249,2023-06,1929.38,17557
112249,2023-07,2080.43,88682
112249,2023-08,2110.94,281949
112249,2023-09,2289.17,2512
112249,2023-10,2222.29,66688
112249,2023-11,2268.65,335535
112249,2023-12,2192.2,267724
112249,2024-01,2215.06,360915
112249,2024-02,2405.12,227252
112249,2024-03,2454.07,309228
112249,2024-04,2308.67,118756
112249,2024-05,2283.46,458384
112249,2024-06,2349.92,239016
112320,2023-01,3031.49,263586
112320,2023-02,3059.01,370304
112320,2023-03,3206.11,310225
112320,2023-04,3483.31,74517
112320,2023-05,3354.16,117508
112320,2023-06,3343.1,322743
112320,2023-07,3381.77,64964
112320,2023-08,3400.13,239365
112320,2023-09,3476.25,94414
112320,2023-10,3580.79,168053
112320,2023-11,3808.66,115793
112320,2023-12,3992.3,128410
112320,2024-01,3921.06,189148
112320,2024-02,3760.78,346872
112320,2024-03,3806.52,21891
112320,2024-04,3861.55,461285
112320,2024-05,3551.05,7097
112320,2024-06,3479.79,379627
112432,2023-01,6502.84,327207
112432,2023-02,6482.97,107020
112432,2023-03,6674.11,203373
112432,2023-04,6716.79,11126
112432,2023-05,6624.49,489211
112432,2023-06,6735.63,383470
112432,2023-07,6463.12,64632
112432,2023-08,7004.38,82315
112432,2023-09,6674.51,341358
112432,2023-10,6402.97,189963
112432,2023-11,6518.36,109613
112432,2023-12,6989.6,129285
112432,2024-01,6363.98,64174
112432,2024-02,6488.16,20264
112432,2024-03,6863.22,204378
112432,2024-04,7264.74,136704
112432,2024-05,6804.74,88566
112432,2024-06,6835.3,164976
112510,2023-01,225.58,329226
112510,2023-02,230.02,434846
112510,2023-03,234.49,368245
112510,2023-04,228.89,468409
112510,2023-05,246.75,314589
112510,2023-06,233.39,403052
112510,2023-07,245.63,491996
112510,2023-08,239.52,179643
112510,2023-09,249.08,287904
112510,2023-10,244.88,84774
112510,2023-11,262.68,111967
112510,2023-12,260.94,149127
112510,2024-01,267.12,308900
112510,2024-02,265.64,155321
112510,2024-03,265.16,255075
112510,2024-04,280.33,491648
112510,2024-05,269.86,86026
112510,2024-06,272.32,167958
112651,2023-01,1081.74,461967
112651,2023-02,1129.31,303648
112651,2023-03,1163.55,121109
112651,2023-04,1114.64,329765
112651,2023-05,1158.82,314514
112651,2023-06,1228.55,375034
112651,2023-07,1258.68,176966
112651,2023-08,1261.73,344356
112651,2023-09,1192.48,94447
112651,2023-10,1220.69,82653
112651,2023-11,1255.83,401620
112651,2023-12,1229.79,488803
112651,2024-01,1298.71,399918
112651,2024-02,1318.28,106886
112651,2024-03,1339.06,292437
112651,2024-04,1530.34,325119
112651,2024-05,1584.83,55201
112651,2024-06,1723.96,452551
112794,2023-01,1127.13,27443
112794,2023-02,1077.65,137992
112794,2023-03,1201.24,392754
112794,2023-04,1191.55,325179
112794,2023-05,1233.11,304707
112794,2023-06,1174.18,428031
112794,2023-07,1182.24,304912
112794,2023-08,1248.84,364989
112794,2023-09,1309.3,467681
112794,2023-10,1311.59,453392
112794,2023-11,1383.98,121783
112794,2023-12,1346.84,211839
112794,2024-01,1319.44,406769
112794,2024-02,1311.2,298043
112794,2024-03,1316.82,311924
112794,2024-04,1428.03,187559
112794,2024-05,1475.09,109562
112794,2024-06,1500.3,83877
112829,2023-01,403.41,110816
112829,2023-02,430.0,390957
112829,2023-03,408.83,340137
112829,2023-04,444.6,414526
112829,2023-05,445.81,260278
112829,2023-06,429.23,38606
112829,2023-07,437.9,255099
112829,2023-08,425.35,76533
112829,2023-09,382.15,240286
112829,2023-10,372.45,213630
112829,2023-11,387.44,40737
112829,2023-12,379.57,214430
112829,2024-01,370.51,97096
112829,2024-02,383.35,288856
112829,2024-03,419.49,431318
112829,2024-04,399.73,80043
112829,2024-05,393.18,458662
112829,2024-06,407.96,210198
112981,2023-01,2540.15,92281
112981,2023-02,2762.44,295426
112981,2023-03,2440.86,438516
112981,2023-04,2256.64,491338
112981,2023-05,2202.63,271731
112981,2023-06,2163.04,241460
112981,2023-07,2195.47,389033
112981,2023-08,2244.01,119124
112981,2023-09,2070.56,382294
112981,2023-10,2111.37,148589
112981,2023-11,2170.31,475064
112981,2023-12,2215.23,308186
112981,2024-01,2108.4,332021
112981,2024-02,1983.28,467205
112981,2024-03,1966.46,441815
112981,2024-04,2072.61,19615
112981,2024-05,2105.23,89295
112981,2024-06,2169.72,264896
113058,2023-01,452.97,314625
113058,2023-02,462.46,13003
113058,2023-03,452.98,235205
113058,2023-04,451.94,135514
113058,2023-05,456.51,203595
113058,2023-06,463.99,160232
113058,2023-07,435.21,383865
113058,2023-08,460.59,352564
113058,2023-09,511.91,336163
113058,2023-10,525.01,116170
113058,2023-11,533.07,225076
113058,2023-12,525.0,300208
113058,2024-01,503.04,58220
113058,2024-02,548.87,36389
113058,2024-03,576.28,227873
113058,2024-04,608.43,485653
113058,2024-05,562.74,130551
113058,2024-06,608.84,321274
113184,2023-01,1601.3,494836
113184,2023-02,1609.71,386571
113184,2023-03,1657.82,393104
113184,2023-04,1749.5,142781
113184,2023-05,1838.78,358924
113184,2023-06,1837.33,395477
113184,2023-07,1885.7,460415
113184,2023-08,2089.68,372587
113184,2023-09,2015.67,190008
113184,2023-10,1961.26,353668
113184,2023-11,2058.46,194999
113184,2023-12,2281.61,75360
113184,2024-01,2351.16,395771
113184,2024-02,2394.05,97208
113184,2024-03,2551.81,464717
113184,2024-04,2438.82,216102
113184,2024-05,2388.72,103061
113184,2024-06,2616.99,287753
113247,2023-01,1086.7,305195
113247,2023-02,1041.19,45613
113247,2023-03,967.42,246793
113247,2023-04,929.34,321451
113247,2023-05,871.54,369302
113247,2023-06,901.16,169231
113247,2023-07,968.65,471063
113247,2023-08,965.72,20705
113247,2023-09,924.16,382101
113247,2023-10,981.29,154727
113247,2023-11,957.45,150433
113247,2023-12,921.53,241836
113247,2024-01,887.09,143692
113247,2024-02,858.25,236249
113247,2024-03,829.33,219266
113247,2024-04,841.64,194539
113247,2024-05,860.51,495430
113247,2024-06,845.83,326396
113336,2023-01,3738.53,331979
113336,2023-02,3529.42,230546
113336,2023-03,3758.21,414335
113336,2023-04,3830.32,458549
113336,2023-05,3365.08,427163
113336,2023-06,3332.34,345856
113336,2023-07,3420.77,192702
113336,2023-08,3514.32,188480
113336,2023-09,3326.31,325898
113336,2023-10,3618.96,303855
113336,2023-11,3736.46,438576
113336,2023-12,3732.17,438771
113336,2024-01,3724.28,225969
113336,2024-02,3842.33,56403
113336,2024-03,3743.26,344541
113336,2024-04,4127.45,306996
113336,2024-05,3856.07,237745
113336,2024-06,3955.81,7121
113457,2023-01,692.42,473047
113457,2023-02,690.94,254477
113457,2023-03,709.35,339470
113457,2023-04,754.17,316892
113457,2023-05,764.57,54594
113457,2023-06,807.62,202894
113457,2023-07,786.11,72501
113457,2023-08,791.46,291049
113457,2023-09,740.62,5300
113457,2023-10,711.83,312427
113457,2023-11,737.71,497876
113457,2023-12,745.41,95603
113457,2024-01,823.72,94714
113457,2024-02,773.71,360551
113457,2024-03,767.07,271609
113457,2024-04,763.32,481750
113457,2024-05,734.15,351368
113457,2024-06,745.34,137405
113536,2023-01,4199.26,372173
113536,2023-02,4193.09,242295
113536,2023-03,4585.43,326878
113536,2023-04,4540.92,480972
113536,2023-05,5183.22,428542
113536,2023-06,5384.37,301981
113536,2023-07,5803.35,483262
113536,2023-08,5867.68,392985
113536,2023-09,6152.66,308022
113536,2023-10,6070.66,435115
113536,2023-11,6603.88,158731
113536,2023-12,6558.64,324725
113536,2024-01,6479.32,233570
113536,2024-02,6407.07,198313
113536,2024-03,6369.74,311289
113536,2024-04,6264.4,398052
113536,2024-05,6227.17,185785
113536,2024-06,6440.45,455118
113667,2023-01,3967.11,462584
113667,2023-02,3668.65,139095
113667,2023-03,3607.58,459125
113667,2023-04,3759.87,402721
113667,2023-05,3653.77,147804
113667,2023-06,3661.73,453918
113667,2023-07,3491.39,281377
113667,2023-08,3416.22,77425
113667,2023-09,3260.34,76432
113667,2023-10,3246.14,173329
113667,2023-11,3470.39,152717
113667,2023-12,4051.72,64533
113667,2024-01,4173.44,377187
113667,2024-02,4385.22,410555
113667,2024-03,4592.62,265857
113667,2024-04,4389.71,475521
113667,2024-05,3962.42,129184
113667,2024-06,4016.73,314458
113721,2023-01,1883.35,149621
113721,2023-02,1746.55,354058
113721,2023-03,1812.95,133152
113721,2023-04,1903.81,20066
113721,2023-05,1816.69,379640
113721,2023-06,1975.67,278553
113721,2023-07,2064.67,454973
113721,2023-08,2060.49,326041
113721,2023-09,2168.94,296061
113721,2023-10,2112.58,436996
113721,2023-11,2117.41,173150
113721,2023-12,2183.1,73877
113721,2024-01,2179.63,366274
113721,2024-02,1991.84,456442
113721,2024-03,2192.32,155264
113721,2024-04,2209.94,250886
113721,2024-05,2149.2,266579
113721,2024-06,2156.69,238512
113864,2023-01,450.63,412195
113864,2023-02,453.18,11083
113864,2023-03,446.45,317168
113864,2023-04,491.49,86583
113864,2023-05,486.05,209795
113864,2023-06,506.58,9797
113864,2023-07,523.56,31971
113864,2023-08,530.43,24955
113864,2023-09,502.85,335596
113864,2023-10,527.03,131000
113864,2023-11,529.16,130709
113864,2023-12,544.53,97966
113864,2024-01,582.97,374347
113864,2024-02,591.49,117942
113864,2024-03,577.54,160322
113864,2024-04,577.17,166003
113864,2024-05,579.89,129780
113864,2024-06,608.45,13330
113976,2023-01,25.27,154816
113976,2023-02,24.91,99789
113976,2023-03,24.28,5333
113976,2023-04,24.95,117248
113976,2023-05,27.74,158243
113976,2023-06,28.19,415802
113976,2023-07,28.95,463920
113976,2023-08,28.81,326673
113976,2023-09,29.03,310562
113976,2023-10,29.29,47606
113976,2023-11,31.74,28241
113976,2023-12,30.81,343027
113976,2024-01,30.42,491285
113976,2024-02,30.6,461343
113976,2024-03,28.65,409050
113976,2024-04,28.69,122647
113976,2024-05,28.62,275616
113976,2024-06,29.47,142549
114036,2023-01,1259.96,89553
114036,2023-02,1348.44,142950
114036,2023-03,1221.0,398545
114036,2023-04,1189.01,199803
114036,2023-05,1329.76,350213
114036,2023-06,1341.7,488356
114036,2023-07,1431.13,404150
114036,2023-08,1580.61,455213
114036,2023-09,1718.14,261252
114036,2023-10,1682.93,281292
114036,2023-11,1618.54,446729
114036,2023-12,1696.38,487400
114036,2024-01,1651.49,431377
114036,2024-02,1702.29,358650
114036,2024-03,1808.31,272741
114036,2024-04,1880.65,241727
114036,2024-05,1927.79,57625
114036,2024-06,2138.68,410769
114147,2023-01,1598.01,178886
114147,2023-02,1413.98,144406
114147,2023-03,1540.63,37462
114147,2023-04,1453.47,492791
114147,2023-05,1486.93,479303
114147,2023-06,1594.67,391924
114147,2023-07,1744.6,456831
114147,2023-08,1818.89,450850
114147,2023-09,1756.59,218978
114147,2023-10,1933.5,48369
114147,2023-11,1828.56,32556
114147,2023-12,1859.75,84020
114147,2024-01,1781.84,319105
114147,2024-02,1848.21,120824
114147,2024-03,1901.59,48219
114147,2024-04,1912.6,342440
114147,2024-05,1813.28,332169
114147,2024-06,1820.53,285040
114260,2023-01,5014.41,361067
114260,2023-02,4996.14,42325
114260,2023-03,5090.22,376713
114260,2023-04,5258.19,416666
114260,2023-05,5063.38,151228
114260,2023-06,5382.59,498683
114260,2023-07,5389.09,414169
114260,2023-08,5973.52,165309
114260,2023-09,6054.77,420402
114260,2023-10,6078.13,139570
114260,2023-11,5660.56,192294
114260,2023-12,5435.85,380305
114260,2024-01,5059.64,45475
114260,2024-02,4813.84,260894
114260,2024-03,4890.59,145870
114260,2024-04,5224.94,289434
114260,2024-05,5126.51,324573
114260,2024-06,5535.84,470723
114323,2023-01,174.25,495755
114323,2023-02,181.08,214223
114323,2023-03,192.64,325126
114323,2023-04,193.35,253309
114323,2023-05,211.39,278407
114323,2023-06,226.42,365857
114323,2023-07,219.96,44355
114323,2023-08,232.04,13554
114323,2023-09,230.66,82818
114323,2023-10,241.43,476803
114323,2023-11,233.85,478340
114323,2023-12,229.18,456275
114323,2024-01,240.58,120480
114323,2024-02,252.46,55739
114323,2024-03,266.22,479031
114323,2024-04,262.38,239155
114323,2024-05,258.61,422793
114323,2024-06,262.41,79071
114442,2023-01,471.37,246756
114442,2023-02,483.03,265461
114442,2023-03,512.1,54699
114442,2023-04,519.43,298195
114442,2023-05,482.15,458778
114442,2023-06,475.3,64675
114442,2023-07,498.92,119501
114442,2023-08,507.94,266058
114442,2023-09,492.98,436513
114442,2023-10,511.94,471824
114442,2023-11,565.66,903
114442,2023-12,563.3,98268
114442,2024-01,551.88,31817
114442,2024-02,593.13,194447
114442,2024-03,550.34,40134
114442,2024-04,591.76,301684
114442,2024-05,557.59,290162
114442,2024-06,568.4,397330
114535,2023-01,607.71,97621
114535,2023-02,630.57,64424
114535,2023-03,634.49,363956
114535,2023-04,624.28,432668
114535,2023-05,638.48,120571
114535,2023-06,675.1,271142
114535,2023-07,727.81,301325
114535,2023-08,707.83,252051
114535,2023-09,697.22,93318
114535,2023-10,706.24,359424
114535,2023-11,688.17,157748
114535,2023-12,718.73,342520
114535,2024-01,663.29,411189
114535,2024-02,657.41,249139
114535,2024-03,704.95,41020
114535,2024-04,760.01,318827
114535,2024-05,768.39,153933
114535,2024-06,791.6,252928
114618,2023-01,12651.01,189815
114618,2023-02,12948.78,404936
114618,2023-03,13304.64,332195
114618,2023-04,13584.26,414352
114618,2023-05,13862.67,294569
114618,2023-06,13820.26,406931
114618,2023-07,13872.55,54850
114618,2023-08,14154.62,271731
114618,2023-09,13696.09,371603
114618,2023-10,14368.54,155661
114618,2023-11,14201.92,117098
114618,2023-12,14019.23,160046
114618,2024-01,14536.95,331449
114618,2024-02,14721.73,115018
114618,2024-03,13903.42,458519
114618,2024-04,14616.38,103916
114618,2024-05,15344.08,410710
114618,2024-06,16110.86,460691
114716,2023-01,888.94,474182
114716,2023-02,945.01,234865
114716,2023-03,919.39,8490
114716,2023-04,928.74,114493
114716,2023-05,1013.85,291454
114716,2023-06,1056.26,318214
114716,2023-07,1049.65,68484
114716,2023-08,1127.32,451568
114716,2023-09,1125.58,196962
114716,2023-10,1175.2,88621
114716,2023-11,1215.65,51698
114716,2023-12,1334.4,50740
114716,2024-01,1383.3,82776
114716,2024-02,1328.52,477835
114716,2024-03,1396.56,42691
114716,2024-04,1453.3,100379
114716,2024-05,1491.13,449079
114716,2024-06,1397.09,241993
114855,2023-01,229.55,254819
114855,2023-02,239.63,383520
114855,2023-03,245.07,14409
114855,2023-04,241.64,197536
114855,2023-05,257.34,494440
114855,2023-06,250.51,107664
114855,2023-07,264.71,289762
114855,2023-08,278.08,253671
114855,2023-09,304.35,279255
114855,2023-10,323.09,183686
114855,2023-11,309.19,138765
114855,2023-12,302.06,463650
114855,2024-01,312.08,278067
114855,2024-02,321.06,54748
114855,2024-03,310.61,433501
114855,2024-04,315.91,82129
114855,2024-05,322.26,408873
114855,2024-06,335.35,305316
114997,2023-01,96.81,159885
114997,2023-02,95.35,481478
114997,2023-03,99.19,367766
114997,2023-04,95.64,30214
114997,2023-05,97.98,106232
114997,2023-06,96.02,394367
