investor_id,n_sips,first_sip,last_sip,avg_sip_amount,avg_gap_days,at_risk,sip_tenure_months
INV002316,2,2024-01-01,2024-10-27,3275.5,300.0,False,10.0
INV002317,1,2025-01-20,2025-01-20,16835.0,,False,0.0
INV002318,2,2024-04-07,2025-05-25,10012.0,,False,13.8
INV002319,7,2024-01-19,2025-01-13,11039.714285714286,60.0,True,12.0
INV002320,1,2025-03-11,2025-03-11,8062.0,,False,0.0
INV002321,1,2024-06-02,2024-06-02,25499.0,,False,0.0
INV002322,6,2024-05-28,2025-04-10,9111.5,63.4,True,10.6
INV002323,5,2024-02-05,2025-01-09,10084.8,84.75,False,11.3
INV002324,4,2024-07-18,2025-01-19,15749.25,61.666666666666664,False,6.2
INV002325,2,2024-11-14,2025-03-06,3218.5,112.0,False,3.7
INV002326,5,2024-02-17,2025-04-05,1811.6,137.66666666666666,False,13.8
INV002327,6,2024-01-27,2025-02-12,2989.3333333333335,76.4,True,12.7
INV002328,4,2024-01-01,2025-02-15,13694.25,137.0,False,13.7
INV002329,7,2024-01-06,2024-12-13,13523.0,57.0,True,11.4
INV002330,4,2024-06-26,2024-09-26,28090.5,30.666666666666668,False,3.1
INV002332,4,2024-02-22,2025-03-28,19133.5,133.33333333333334,False,13.3
INV002333,4,2024-02-07,2024-08-14,15527.75,94.5,False,6.3
INV002334,2,2024-01-26,2024-06-22,3288.5,148.0,False,4.9
INV002335,1,2024-01-10,2024-01-10,588.0,,False,0.0
INV002336,1,2025-05-08,2025-05-08,26986.0,,False,0.0
INV002337,1,2025-02-07,2025-02-07,3242.0,,False,0.0
INV002338,5,2024-05-04,2025-05-12,17686.2,93.25,False,12.4
INV002339,3,2024-10-14,2025-01-25,14536.333333333334,51.5,False,3.4
INV002341,4,2024-10-01,2025-03-07,8822.75,52.333333333333336,False,5.2
INV002342,6,2024-04-13,2025-04-19,7189.0,74.2,True,12.4
INV002343,9,2024-01-04,2025-04-10,10820.888888888889,57.75,True,15.4
INV002344,4,2024-03-13,2024-11-29,31980.75,130.5,False,8.7
INV002345,5,2024-06-23,2025-05-15,5170.0,81.5,False,10.9
INV002346,2,2024-06-21,2024-08-02,1339.5,42.0,False,1.4
INV002347,9,2024-06-10,2025-04-30,3390.777777777778,40.5,True,10.8
INV002348,6,2024-01-30,2025-05-16,7222.5,94.4,True,15.7
INV002349,6,2024-04-08,2024-12-25,5297.666666666667,52.2,True,8.7
INV002350,4,2024-01-24,2025-05-21,7422.0,161.0,False,16.1
INV002351,6,2024-03-13,2025-04-03,11006.5,77.2,True,12.9
INV002352,2,2024-10-02,2025-05-29,26775.0,239.0,False,8.0
INV002353,4,2024-06-29,2025-03-10,13966.75,84.66666666666667,False,8.5
INV002355,1,2024-10-16,2024-10-16,7493.0,,False,0.0
INV002357,7,2024-01-03,2025-02-16,11092.57142857143,68.33333333333333,True,13.7
INV002358,4,2024-03-15,2024-12-06,16984.75,88.66666666666667,False,8.9
INV002360,9,2024-03-05,2025-05-28,16429.777777777777,56.125,True,15.0
INV002361,6,2024-01-08,2024-10-11,20522.5,69.25,True,9.2
INV002363,5,2024-03-27,2025-05-28,7571.4,106.75,False,14.2
INV002364,4,2024-09-13,2025-03-16,22650.0,61.333333333333336,False,6.1
INV002365,4,2024-02-13,2025-05-20,9701.5,154.0,False,15.4
INV002366,2,2024-05-09,2025-03-23,13859.5,318.0,False,10.6
INV002367,7,2024-05-11,2025-03-22,7472.714285714285,52.5,True,10.5
INV002368,7,2024-04-06,2025-04-08,5243.714285714285,61.166666666666664,True,12.2
INV002369,6,2024-04-02,2025-01-27,23724.666666666668,60.0,True,10.0
INV002370,7,2024-03-10,2025-05-05,12839.42857142857,70.16666666666667,True,14.0
INV002371,1,2024-10-21,2024-10-21,5338.0,,False,0.0
INV002372,6,2024-01-26,2025-05-16,9195.0,95.2,True,15.9
INV002373,8,2024-01-19,2025-05-24,22172.125,70.14285714285714,True,16.4
INV002374,6,2024-10-21,2025-02-04,14520.0,21.2,False,3.5
INV002375,3,2024-03-21,2024-07-09,2509.6666666666665,55.0,False,3.7
INV002376,1,2025-05-19,2025-05-19,5340.0,,False,0.0
INV002377,3,2024-07-09,2025-03-24,1850.3333333333333,129.0,False,8.6
INV002378,4,2024-03-13,2025-02-12,28705.5,112.0,False,11.2
INV002379,3,2024-01-10,2025-03-10,7689.333333333333,56.0,False,14.2
INV002380,4,2024-05-09,2025-03-12,14754.75,102.33333333333333,False,10.2
INV002381,4,2024-03-24,2025-03-15,18637.25,118.66666666666667,False,11.9
INV002382,5,2024-05-05,2024-12-11,10031.0,55.0,False,7.3
INV002383,1,2024-03-19,2024-03-19,28350.0,,False,0.0
INV002384,10,2024-06-05,2025-05-23,10729.7,39.111111111111114,True,11.7
INV002385,3,2024-02-03,2024-03-20,18514.333333333332,23.0,False,1.5
INV002386,1,2024-02-01,2024-02-01,3282.0,,False,0.0
INV002387,5,2024-01-01,2025-05-28,10783.8,128.25,False,17.1
INV002388,6,2024-11-27,2025-05-12,18252.833333333332,33.2,False,5.5
INV002389,10,2024-02-06,2025-05-08,3740.1,50.77777777777778,True,15.2
INV002390,6,2024-03-20,2024-11-10,15123.5,47.0,True,7.8
INV002391,6,2024-05-05,2024-11-22,9875.0,40.2,True,6.7
INV002392,4,2024-07-07,2025-03-15,4525.0,83.66666666666667,False,8.4
INV002393,5,2024-05-15,2025-04-02,9029.2,80.5,False,10.7
INV002394,5,2024-08-23,2025-04-27,7474.2,61.75,False,8.2
INV002395,6,2024-01-17,2025-05-16,9768.333333333334,121.25,True,16.2
INV002396,1,2025-02-13,2025-02-13,6575.0,,False,0.0
INV002397,4,2024-06-17,2025-04-23,18860.75,103.33333333333333,False,10.3
INV002399,4,2024-06-20,2025-04-10,24078.5,98.0,False,9.8
INV002400,9,2024-01-04,2025-03-22,4112.0,55.375,True,14.8
INV002401,8,2024-01-12,2025-03-01,3867.625,59.142857142857146,True,13.8
INV002402,7,2024-08-17,2025-05-27,13089.0,47.166666666666664,True,9.4
INV002403,2,2024-01-10,2025-01-16,22485.5,,False,12.4
INV002404,2,2024-04-09,2024-07-09,34355.5,91.0,False,3.0
INV002405,3,2024-03-11,2024-10-20,13493.333333333334,111.5,False,7.4
INV002406,1,2025-03-27,2025-03-27,2701.0,,False,0.0
INV002407,7,2024-08-02,2025-05-16,9855.857142857143,47.833333333333336,True,9.6
INV002408,2,2024-03-16,2024-07-01,20537.0,107.0,False,3.6
INV002409,8,2024-05-04,2025-05-28,11102.875,55.57142857142857,True,13.0
INV002410,1,2024-10-26,2024-10-26,2285.0,,False,0.0
INV002411,3,2024-04-17,2025-05-14,9087.666666666666,12.0,False,13.1
INV002412,5,2024-01-15,2025-01-17,3714.8,92.0,False,12.3
INV002413,8,2024-05-24,2025-05-30,7996.75,53.0,True,12.4
INV002414,4,2024-12-16,2025-04-30,4232.0,45.0,False,4.5
INV002415,8,2024-03-14,2025-04-20,12105.125,57.42857142857143,True,13.4
INV002416,4,2024-10-01,2025-04-29,15443.5,70.0,False,7.0
INV002417,7,2024-01-03,2025-05-17,18104.14285714286,83.33333333333333,True,16.7
INV002418,6,2024-01-30,2025-05-02,5825.333333333333,91.6,True,15.3
INV002419,1,2025-05-17,2025-05-17,3279.0,,False,0.0
INV002420,6,2024-01-15,2025-01-13,9098.0,72.8,True,12.1
INV002421,1,2025-01-13,2025-01-13,26163.0,,False,0.0
INV002422,10,2024-01-25,2025-04-22,7801.5,50.333333333333336,True,15.1
INV002423,3,2024-05-21,2024-11-16,15804.0,89.5,False,6.0
INV002424,3,2024-04-19,2025-01-09,11662.666666666666,132.5,False,8.8
INV002425,2,2024-09-26,2025-01-01,29698.0,97.0,False,3.2
INV002426,5,2024-04-18,2025-03-19,22330.8,83.75,False,11.2
INV002427,4,2024-12-18,2025-03-21,5029.5,31.0,False,3.1
INV002428,1,2024-07-21,2024-07-21,8304.0,,False,0.0
INV002429,6,2024-02-16,2025-03-15,15847.0,78.6,True,13.1
INV002430,4,2024-02-04,2024-12-05,8228.75,101.66666666666667,False,10.2
INV002431,2,2024-08-23,2025-05-11,11133.5,261.0,False,8.7
INV002432,2,2024-01-01,2024-10-16,6070.5,289.0,False,9.6
INV002433,1,2024-09-21,2024-09-21,1109.0,,False,0.0
INV002434,6,2024-01-13,2025-03-29,6403.5,88.2,True,14.7
INV002435,5,2024-05-13,2025-04-24,8299.2,86.5,False,11.5
INV002436,4,2024-01-04,2025-04-04,4037.0,152.0,False,15.2
INV002437,7,2024-04-25,2025-02-14,25765.0,49.166666666666664,True,9.8
INV002438,1,2025-03-20,2025-03-20,8198.0,,False,0.0
INV002440,3,2024-01-27,2024-10-13,34532.333333333336,130.0,False,8.7
INV002441,2,2024-01-16,2024-07-26,1810.5,192.0,False,6.4
INV002442,2,2025-02-08,2025-05-08,3989.5,89.0,False,3.0
INV002443,1,2025-05-02,2025-05-02,2279.0,,False,0.0
INV002444,2,2025-02-27,2025-03-15,1743.5,16.0,False,0.5
INV002445,8,2024-02-24,2024-11-17,11658.125,38.142857142857146,True,8.9
INV002446,4,2024-02-10,2025-04-04,26763.5,139.66666666666666,False,14.0
INV002447,1,2025-03-01,2025-03-01,21120.0,,False,0.0
INV002448,2,2024-08-26,2024-10-30,2356.5,65.0,False,2.2
INV002449,2,2024-01-24,2024-06-20,4486.0,148.0,False,4.9
INV002450,2,2024-04-07,2024-09-12,8161.5,158.0,False,5.3
INV002451,2,2024-07-03,2025-04-01,45021.0,272.0,False,9.1
INV002452,4,2024-04-02,2024-11-04,15614.5,72.0,False,7.2
INV002453,7,2024-03-14,2025-03-27,10973.57142857143,63.0,True,12.6
INV002454,3,2024-04-14,2024-09-02,8134.666666666667,70.5,False,4.7
INV002455,1,2024-05-08,2024-05-08,5559.0,,False,0.0
INV002457,2,2024-07-09,2025-05-05,34275.0,300.0,False,10.0
INV002458,6,2024-04-20,2025-04-17,13438.0,72.4,True,12.1
INV002459,8,2024-02-03,2025-02-13,5030.25,53.714285714285715,True,12.5
INV002460,3,2024-06-15,2025-04-13,20209.333333333332,151.0,False,10.1
INV002461,4,2024-01-29,2025-04-12,4381.5,146.33333333333334,False,14.6
INV002462,1,2025-04-16,2025-04-16,7150.0,,False,0.0
INV002463,6,2024-02-07,2025-05-29,7298.666666666667,95.4,True,15.9
INV002464,6,2024-02-21,2024-08-16,8395.333333333334,35.4,True,5.9
INV002465,2,2025-03-09,2025-04-06,7881.5,28.0,False,0.9
INV002466,7,2024-01-30,2025-05-28,13802.714285714286,80.66666666666667,True,16.1
INV002467,8,2024-01-03,2024-10-01,25007.25,38.857142857142854,True,9.1
INV002468,4,2024-03-22,2024-10-22,9954.25,71.33333333333333,False,7.1
INV002469,5,2024-03-15,2025-03-27,11721.2,94.25,False,12.6
INV002470,1,2024-07-21,2024-07-21,1135.0,,False,0.0
INV002471,6,2024-01-07,2024-10-15,10892.5,70.5,True,9.4
INV002472,3,2024-01-17,2024-11-18,12435.333333333334,153.0,False,10.2
INV002473,3,2024-05-12,2025-04-28,6844.333333333333,175.5,False,11.7
INV002474,1,2024-09-04,2024-09-04,1870.0,,False,0.0
INV002475,10,2024-03-06,2025-05-27,6514.0,49.666666666666664,True,14.9
INV002476,6,2024-01-19,2025-03-24,12475.166666666666,86.0,True,14.3
INV002477,3,2024-04-13,2024-06-30,17972.666666666668,39.0,False,2.6
INV002478,1,2024-08-20,2024-08-20,9387.0,,False,0.0
INV002479,2,2024-07-09,2025-03-26,14657.0,260.0,False,8.7
INV002481,1,2024-03-12,2024-03-12,2615.0,,False,0.0
INV002483,4,2024-01-25,2024-05-25,2111.75,40.333333333333336,False,4.0
INV002484,1,2025-02-07,2025-02-07,1094.0,,False,0.0
INV002485,6,2024-03-25,2025-03-12,9764.666666666666,70.4,True,11.7
INV002486,5,2024-05-08,2025-02-25,15754.0,73.25,False,9.8
INV002487,2,2024-04-23,2024-06-10,9071.0,48.0,False,1.6
INV002488,4,2024-04-29,2025-04-14,17432.0,116.66666666666667,False,11.7
INV002489,2,2024-11-05,2025-03-29,1753.5,144.0,False,4.8
INV002490,8,2024-01-09,2025-05-13,27734.5,70.0,True,16.3
INV002491,2,2024-12-15,2025-01-01,14137.5,17.0,False,0.6
INV002493,3,2024-01-18,2025-04-02,20429.333333333332,220.0,False,14.7
INV002494,1,2024-03-25,2024-03-25,8822.0,,False,0.0
INV002495,6,2024-01-04,2025-02-18,10768.166666666666,82.2,True,13.7
INV002496,6,2024-08-09,2025-05-01,4723.5,53.0,True,8.8
INV002497,8,2024-01-13,2025-04-28,13201.625,67.28571428571429,True,15.7
INV002498,1,2025-05-27,2025-05-27,2741.0,,False,0.0
INV002499,2,2024-09-21,2025-05-30,1697.0,251.0,False,8.4
INV002500,5,2024-01-20,2025-03-13,17302.6,104.5,False,13.9
INV002502,5,2024-02-08,2025-05-15,3104.0,115.5,False,15.4
INV002503,4,2024-04-24,2024-09-28,9330.75,52.333333333333336,False,5.2
INV002504,5,2024-07-09,2025-05-18,13451.4,78.25,False,10.4
INV002505,2,2024-01-07,2025-03-31,4291.5,,False,15.0
INV002506,5,2024-03-05,2025-03-25,13037.4,96.25,False,12.8
INV002507,4,2024-04-07,2025-05-28,7267.5,138.66666666666666,False,13.9
INV002508,9,2024-04-06,2025-05-24,14283.0,51.625,True,13.8
INV002509,10,2024-02-07,2024-12-06,11777.9,33.666666666666664,False,10.1
INV002510,7,2024-01-10,2025-01-30,11857.285714285714,64.33333333333333,True,12.9
INV002511,1,2024-03-29,2024-03-29,4132.0,,False,0.0
INV002512,2,2025-03-26,2025-03-29,6603.5,3.0,False,0.1
INV002513,3,2024-09-11,2025-04-12,10612.333333333334,106.5,False,7.1
INV002514,2,2025-02-18,2025-03-01,6500.5,11.0,False,0.4
INV002515,2,2024-12-22,2025-01-15,2359.5,24.0,False,0.8
INV002516,3,2024-11-22,2025-03-14,15103.333333333334,56.0,False,3.7
INV002517,1,2024-12-11,2024-12-11,4897.0,,False,0.0
INV002518,3,2024-03-26,2025-05-12,2769.6666666666665,206.0,False,13.7
INV002519,1,2024-04-03,2024-04-03,48999.0,,False,0.0
INV002520,4,2024-06-23,2025-04-27,5520.5,102.66666666666667,False,10.3
INV002521,6,2024-04-27,2025-05-05,7773.0,74.6,True,12.4
INV002523,5,2024-05-02,2025-05-17,10014.2,95.0,False,12.7
INV002524,1,2024-12-09,2024-12-09,28916.0,,False,0.0
INV002525,2,2024-04-11,2024-11-30,22947.0,233.0,False,7.8
INV002526,5,2024-06-27,2025-02-27,19158.8,61.25,False,8.2
INV002527,7,2024-01-18,2024-11-11,1349.142857142857,49.666666666666664,True,9.9
INV002528,5,2024-04-18,2025-02-18,4853.8,76.5,False,10.2
INV002529,4,2024-02-15,2025-02-19,20688.5,123.33333333333333,False,12.3
INV002530,8,2024-01-05,2025-05-19,9263.875,71.42857142857143,True,16.7
INV002531,7,2024-02-01,2025-05-04,4407.714285714285,76.33333333333333,True,15.3
INV002532,3,2024-08-27,2025-04-27,20954.0,121.5,False,8.1
INV002533,5,2024-04-06,2024-11-22,3258.6,57.5,False,7.7
INV002534,2,2024-04-29,2025-04-18,26317.0,354.0,False,11.8
INV002535,3,2024-10-09,2025-01-24,17634.0,53.5,False,3.6
INV002536,2,2024-03-16,2024-07-27,6496.0,133.0,False,4.4
INV002538,2,2024-09-12,2025-05-20,15467.0,250.0,False,8.3
INV002539,2,2025-01-16,2025-03-22,4974.5,65.0,False,2.2
INV002540,4,2024-02-04,2025-01-07,1815.25,112.66666666666667,False,11.3
INV002541,1,2025-03-24,2025-03-24,1081.0,,False,0.0
INV002542,4,2024-06-03,2025-05-19,6598.75,116.66666666666667,False,11.7
INV002543,7,2024-02-05,2025-04-28,12909.714285714286,74.66666666666667,True,14.9
INV002544,1,2024-08-06,2024-08-06,8566.0,,False,0.0
INV002545,2,2024-03-16,2025-02-12,4296.5,333.0,False,11.1
INV002546,4,2024-04-09,2024-11-25,11321.75,76.66666666666667,False,7.7
INV002547,6,2024-02-04,2025-04-24,3321.1666666666665,89.0,True,14.8
INV002548,4,2024-01-06,2025-04-29,16077.75,159.66666666666666,False,16.0
INV002549,5,2024-01-08,2025-02-27,6177.8,104.0,False,13.9
INV002550,2,2024-04-19,2024-11-04,2848.0,199.0,False,6.6
INV002551,5,2024-01-16,2025-03-07,14215.4,104.0,False,13.9
INV002552,10,2024-01-10,2025-03-19,11749.6,48.22222222222222,True,14.5
INV002553,3,2024-06-10,2025-04-30,28329.666666666668,162.0,False,10.8
INV002554,7,2024-01-04,2024-10-28,7287.285714285715,49.666666666666664,True,9.9
INV002555,7,2024-01-30,2025-04-06,12522.142857142857,72.0,True,14.4
INV002556,2,2025-01-03,2025-03-13,2910.5,69.0,False,2.3
INV002557,7,2024-03-30,2025-05-07,4655.571428571428,67.16666666666667,True,13.4
INV002558,6,2024-01-23,2025-05-25,8667.0,97.6,True,16.3
INV002559,1,2025-01-23,2025-01-23,12520.0,,False,0.0
INV002560,6,2024-01-02,2025-04-22,4322.333333333333,95.2,True,15.9
INV002561,3,2024-09-20,2025-01-27,3810.0,64.5,False,4.3
INV002562,1,2025-01-04,2025-01-04,43246.0,,False,0.0
INV002563,6,2024-01-27,2024-12-21,3029.8333333333335,65.8,True,11.0
INV002564,1,2024-06-18,2024-06-18,6737.0,,False,0.0
INV002565,5,2024-02-26,2025-05-18,3067.6,111.75,False,14.9
INV002566,4,2024-03-23,2025-05-26,2572.0,143.0,False,14.3
INV002567,6,2024-01-05,2025-02-18,8630.0,82.0,True,13.7
INV002568,8,2024-03-02,2025-05-07,17298.0,61.57142857142857,True,14.4
INV002569,1,2024-08-23,2024-08-23,1962.0,,False,0.0
INV002570,7,2024-02-14,2025-02-20,3756.5714285714284,62.0,True,12.4
INV002571,4,2024-01-31,2025-04-22,9470.0,149.0,False,14.9
INV002572,8,2024-04-24,2025-05-19,15845.0,55.714285714285715,True,13.0
INV002573,1,2025-02-02,2025-02-02,8328.0,,False,0.0
INV002574,6,2024-01-31,2025-03-03,16367.333333333334,79.4,True,13.2
INV002575,9,2024-02-18,2025-05-12,17268.777777777777,56.125,True,15.0
INV002576,4,2024-03-18,2024-12-26,8827.0,94.33333333333333,False,9.4
INV002577,3,2024-03-11,2024-07-12,17273.333333333332,61.5,False,4.1
INV002578,2,2024-02-09,2025-04-27,15686.0,,False,14.8
INV002579,6,2024-08-14,2025-03-06,22776.0,40.8,True,6.8
INV002580,4,2024-11-19,2025-05-06,12200.75,56.0,False,5.6
INV002582,6,2024-02-01,2025-02-22,3055.5,77.4,True,12.9
INV002583,3,2024-03-24,2024-11-29,5201.0,125.0,False,8.3
INV002584,1,2024-01-09,2024-01-09,22012.0,,False,0.0
INV002585,6,2024-03-29,2025-02-17,7815.666666666667,65.0,True,10.8
INV002586,6,2024-03-13,2025-05-23,12217.333333333334,87.2,True,14.5
INV002587,2,2024-02-21,2024-12-08,2628.0,291.0,False,9.7
INV002588,3,2024-05-15,2025-02-08,4251.0,134.5,False,9.0
INV002589,1,2024-07-09,2024-07-09,8624.0,,False,0.0
INV002590,10,2024-01-28,2025-04-24,15105.6,50.22222222222222,True,15.1
INV002591,6,2024-06-19,2025-03-07,4949.166666666667,52.2,True,8.7
INV002592,2,2024-11-21,2025-04-19,2643.5,149.0,False,5.0
INV002593,3,2024-10-05,2025-04-04,8785.666666666666,181.0,False,6.0
INV002594,6,2024-02-07,2025-05-22,16481.833333333332,94.0,True,15.7
INV002595,3,2025-01-24,2025-03-23,3578.6666666666665,29.0,False,1.9
INV002596,2,2024-04-10,2025-03-01,1113.5,325.0,False,10.8
INV002597,3,2024-04-02,2025-04-23,3130.0,193.0,False,12.9
INV002598,9,2024-02-21,2025-04-07,13466.444444444445,51.375,True,13.7
INV002599,5,2024-01-07,2025-03-20,1930.4,109.5,False,14.6
INV002600,2,2024-01-27,2024-05-08,14539.0,102.0,False,3.4
INV002601,2,2024-10-07,2024-11-30,4236.0,54.0,False,1.8
INV002602,8,2024-02-10,2025-05-17,11926.75,66.0,True,15.4
INV002603,1,2025-02-22,2025-02-22,23608.0,,False,0.0
INV002604,5,2024-04-08,2025-05-09,6999.2,99.0,False,13.2
INV002605,2,2024-04-15,2025-05-25,7881.0,,False,13.5
INV002606,6,2024-03-02,2025-05-24,12277.666666666666,89.6,True,14.9
INV002607,1,2024-10-28,2024-10-28,14066.0,,False,0.0
INV002608,4,2024-04-01,2025-04-15,12944.0,126.33333333333333,False,12.6
INV002610,2,2024-01-05,2024-12-04,4930.0,334.0,False,11.1
INV002611,1,2024-09-08,2024-09-08,2691.0,,False,0.0
INV002612,2,2024-11-28,2025-05-09,8599.0,162.0,False,5.4
INV002613,8,2024-02-16,2025-05-16,2981.125,65.0,True,15.2
INV002614,2,2024-04-15,2024-08-01,2079.0,108.0,False,3.6
INV002615,1,2025-04-18,2025-04-18,4382.0,,False,0.0
INV002616,2,2024-06-14,2025-01-23,13083.0,223.0,False,7.4
INV002617,2,2024-05-13,2025-02-12,12656.5,275.0,False,9.2
INV002618,1,2025-02-01,2025-02-01,486.0,,False,0.0
INV002619,2,2024-08-12,2025-03-19,1512.0,219.0,False,7.3
INV002620,2,2024-03-07,2025-02-15,5339.5,345.0,False,11.5
INV002621,3,2024-01-02,2025-01-01,5570.666666666667,182.5,False,12.2
INV002622,7,2024-01-29,2025-05-03,9166.714285714286,76.66666666666667,True,15.3
INV002623,1,2025-04-21,2025-04-21,2184.0,,False,0.0
INV002624,1,2024-11-02,2024-11-02,8868.0,,False,0.0
INV002625,4,2024-03-30,2025-02-08,1739.25,105.0,False,10.5
INV002626,4,2024-07-05,2025-04-15,13085.0,94.66666666666667,False,9.5
INV002627,6,2024-03-23,2025-05-22,6768.166666666667,85.0,True,14.2
INV002628,6,2024-02-01,2025-02-20,7102.666666666667,77.0,True,12.8
INV002629,4,2024-02-15,2025-04-16,9543.0,142.0,False,14.2
INV002630,5,2024-07-13,2025-01-04,14061.2,43.75,False,5.8
INV002631,3,2024-06-05,2025-01-11,17829.666666666668,110.0,False,7.3
INV002632,8,2024-01-26,2025-04-29,8803.75,65.57142857142857,True,15.3
INV002633,5,2024-02-25,2025-01-23,12639.8,83.25,False,11.1
INV002634,2,2024-12-11,2025-01-05,23675.5,25.0,False,0.8
INV002635,3,2024-04-25,2025-01-03,1007.3333333333334,126.5,False,8.4
INV002636,2,2024-07-10,2024-11-05,705.0,118.0,False,3.9
INV002637,3,2024-02-04,2024-09-22,6552.0,115.5,False,7.7
INV002639,5,2024-09-04,2025-03-04,7258.6,45.25,False,6.0
INV002640,7,2024-01-29,2025-03-24,9561.142857142857,70.0,True,14.0
INV002641,4,2024-07-11,2025-01-20,19045.25,64.33333333333333,False,6.4
INV002642,5,2024-01-04,2025-03-12,18726.8,108.25,False,14.4
INV002643,6,2024-02-03,2025-02-08,5390.5,74.2,True,12.4
INV002645,7,2024-03-16,2024-12-12,12811.57142857143,45.166666666666664,True,9.0
INV002646,1,2025-05-24,2025-05-24,2310.0,,False,0.0
INV002647,4,2024-02-22,2024-11-16,11187.5,89.33333333333333,False,8.9
INV002648,5,2024-03-21,2025-05-04,3780.4,102.25,False,13.6
INV002649,2,2024-08-13,2025-02-03,6775.0,174.0,False,5.8
INV002650,2,2024-06-20,2024-07-09,6936.0,19.0,False,0.6
INV002651,1,2024-03-07,2024-03-07,522.0,,False,0.0
INV002652,5,2024-02-19,2025-03-15,11909.8,97.5,False,13.0
INV002653,1,2024-02-09,2024-02-09,513.0,,False,0.0
INV002654,8,2024-02-05,2025-04-13,12141.375,61.857142857142854,True,14.4
INV002655,2,2025-04-06,2025-04-30,33060.5,24.0,False,0.8
INV002656,5,2024-01-30,2024-08-27,19931.4,52.5,False,7.0
INV002657,3,2024-01-19,2025-04-20,24190.333333333332,228.5,False,15.2
INV002658,1,2024-12-31,2024-12-31,5973.0,,False,0.0
INV002659,7,2024-03-17,2025-03-26,13796.42857142857,62.333333333333336,True,12.5
INV002660,4,2024-02-09,2024-12-21,3450.75,105.33333333333333,False,10.5
INV002661,2,2024-03-23,2024-05-22,454.0,60.0,False,2.0
INV002662,2,2024-01-27,2024-11-06,3858.5,284.0,False,9.5
INV002664,4,2024-03-26,2025-01-06,4671.5,95.33333333333333,False,9.5
INV002666,7,2024-06-06,2025-04-21,7258.142857142857,53.166666666666664,True,10.6
INV002668,5,2024-01-18,2025-02-11,15108.8,97.5,False,13.0
INV002669,2,2024-10-04,2024-12-23,4663.0,80.0,False,2.7
INV002670,2,2024-09-06,2025-04-24,2466.0,230.0,False,7.7
INV002671,7,2024-02-10,2025-05-18,17346.571428571428,77.16666666666667,True,15.4
INV002672,1,2024-08-31,2024-08-31,441.0,,False,0.0
INV002673,8,2024-02-21,2025-05-21,25660.875,65.0,True,15.2
INV002674,6,2024-02-06,2025-02-19,18316.0,75.8,True,12.6
INV002675,8,2024-02-05,2025-04-27,13030.875,63.857142857142854,True,14.9
INV002676,3,2024-02-28,2024-08-13,8490.666666666666,83.5,False,5.6
INV002677,1,2025-04-08,2025-04-08,3298.0,,False,0.0
INV002678,1,2025-03-26,2025-03-26,472.0,,False,0.0
INV002679,4,2024-01-10,2025-04-12,16807.5,152.66666666666666,False,15.3
INV002680,3,2024-03-13,2024-08-27,36506.666666666664,83.5,False,5.6
INV002681,7,2024-01-13,2025-05-29,11116.142857142857,83.66666666666667,True,16.7
INV002682,5,2024-06-27,2025-04-23,9504.0,75.0,False,10.0
INV002683,3,2024-05-22,2024-06-18,17127.666666666668,13.5,False,0.9
INV002684,6,2024-01-28,2025-03-06,13507.833333333334,80.6,True,13.4
INV002685,3,2024-01-20,2025-05-16,23148.666666666668,241.0,False,16.1
INV002686,2,2024-10-06,2025-05-30,27770.0,236.0,False,7.9
INV002687,5,2024-03-29,2025-02-12,19798.8,80.0,False,10.7
INV002688,9,2024-06-25,2025-04-17,14174.111111111111,37.0,True,9.9
INV002689,8,2024-03-10,2025-02-23,9848.75,50.0,True,11.7
INV002690,1,2024-04-21,2024-04-21,2584.0,,False,0.0
INV002691,1,2024-02-02,2024-02-02,439.0,,False,0.0
INV002692,1,2025-05-25,2025-05-25,5333.0,,False,0.0
INV002693,7,2024-06-06,2025-03-08,23834.714285714286,45.833333333333336,True,9.2
INV002694,2,2024-09-03,2024-10-27,7457.5,54.0,False,1.8
INV002695,1,2025-05-19,2025-05-19,2490.0,,False,0.0
INV002696,5,2024-03-05,2025-05-16,6913.4,109.25,False,14.6
INV002697,7,2024-01-20,2024-12-17,8743.857142857143,55.333333333333336,True,11.1
INV002698,5,2024-04-15,2024-10-29,5889.8,49.25,False,6.6
INV002699,3,2024-03-24,2025-03-23,11795.0,182.0,False,12.1
INV002700,7,2024-01-10,2025-05-03,5784.0,79.83333333333333,True,16.0
INV002701,3,2024-03-15,2024-11-12,1343.6666666666667,121.0,False,8.1
INV002702,5,2024-03-11,2025-01-23,9135.8,79.5,False,10.6
INV002703,2,2024-08-26,2025-03-16,25155.0,202.0,False,6.7
INV002704,8,2024-03-19,2025-05-07,9432.25,59.142857142857146,True,13.8
INV002705,8,2024-04-11,2024-09-16,6686.625,22.571428571428573,False,5.3
INV002706,6,2024-03-26,2025-03-29,11614.0,73.6,True,12.3
INV002707,4,2024-07-18,2025-04-23,12719.5,93.0,False,9.3
INV002708,5,2024-11-03,2025-04-29,8354.4,44.25,False,5.9
INV002709,2,2024-05-11,2024-12-03,19088.5,206.0,False,6.9
INV002710,2,2024-06-26,2024-06-29,4991.5,3.0,False,0.1
INV002711,8,2024-01-26,2025-04-29,9203.5,65.57142857142857,True,15.3
INV002712,11,2024-02-06,2025-05-19,9284.454545454546,52.0,True,15.6
INV002713,2,2024-08-14,2025-01-23,8857.0,162.0,False,5.4
