nav_date,amfi_code,nav,change_pct,daily_return_pct
2024-01-18,102185,297.3157,-1.0493,-0.1652
2024-01-19,102185,300.5749,-2.5954,1.0962
2024-01-22,102185,295.1009,0.2272,-1.8212
2024-01-23,102185,295.5374,-0.3739,0.1479
2024-01-24,102185,299.8615,-0.7837,1.4631
2024-01-25,102185,300.6384,0.2714,0.2591
2024-01-26,102185,300.4402,-0.8551,-0.0659
2024-01-29,102185,300.4843,0.3755,0.0147
2024-01-30,102185,301.4521,-0.2332,0.3221
2024-01-31,102185,304.4191,-0.0647,0.9842
2024-02-01,102185,300.7601,2.1044,-1.202
2024-02-02,102185,299.1068,0.6014,-0.5497
2024-02-05,102185,305.6766,0.6659,2.1965
2024-02-06,102185,309.7852,-0.3032,1.3441
2024-02-07,102185,304.9716,-1.6726,-1.5539
2024-02-08,102185,306.5719,1.2849,0.5247
2024-02-09,102185,302.1674,1.464,-1.4367
2024-02-12,102185,303.4835,1.1157,0.4356
2024-02-13,102185,298.6174,-0.8674,-1.6034
2024-02-14,102185,298.2899,-1.1466,-0.1097
2024-02-15,102185,299.2773,0.7892,0.331
2024-02-16,102185,303.8798,-0.1428,1.5379
2024-02-19,102185,302.0796,0.0955,-0.5924
2024-02-20,102185,300.0179,0.6193,-0.6825
2024-02-21,102185,298.1593,-0.7487,-0.6195
2024-02-22,102185,294.8535,-0.7307,-1.1087
2024-02-23,102185,290.8915,-0.9371,-1.3437
2024-02-26,102185,289.0613,-1.332,-0.6292
2024-02-27,102185,290.0547,0.1674,0.3437
2024-02-28,102185,290.2812,0.7889,0.0781
2024-02-29,102185,288.4662,0.7949,-0.6253
2024-03-01,102185,289.2189,1.0051,0.2609
2024-03-04,102185,287.1587,-0.471,-0.7123
2024-03-05,102185,284.9471,0.6808,-0.7702
2024-03-06,102185,282.8056,-1.8427,-0.7515
2024-03-07,102185,285.924,-0.215,1.1027
2024-03-08,102185,287.2105,0.5104,0.4499
2024-03-11,102185,286.3603,-1.3718,-0.296
2024-03-12,102185,284.5927,2.5952,-0.6173
2024-03-13,102185,283.8927,0.2704,-0.246
2024-03-14,102185,285.2077,0.8018,0.4632
2024-03-15,102185,286.7263,0.9987,0.5325
2024-03-18,102185,281.1917,0.0846,-1.9303
2024-03-19,102185,280.2464,-0.225,-0.3362
2024-03-20,102185,280.7564,-0.0746,0.182
2024-03-21,102185,277.6947,-0.6038,-1.0905
2024-03-22,102185,279.8159,0.0316,0.7639
2024-03-25,102185,279.2693,-0.1629,-0.1953
2024-03-26,102185,279.7008,-0.0006,0.1545
2024-03-27,102185,274.5263,0.7339,-1.85
2024-03-28,102185,276.2756,0.9088,0.6372
2024-03-29,102185,280.7716,-0.2535,1.6274
2024-04-01,102185,276.3532,0.1096,-1.5737
2024-04-02,102185,274.6767,-1.6593,-0.6067
2024-04-03,102185,274.3153,2.0358,-0.1316
2024-04-04,102185,274.4892,-1.407,0.0634
2024-04-05,102185,275.7894,-1.3824,0.4737
2024-04-08,102185,274.3905,-0.0267,-0.5072
2024-04-09,102185,276.4924,-0.0077,0.766
2024-04-10,102185,275.2694,-0.4654,-0.4423
2024-04-11,102185,275.6121,0.3889,0.1245
2024-04-12,102185,277.8695,0.2404,0.819
2024-04-15,102185,274.6747,2.4987,-1.1497
2024-04-16,102185,275.5559,-2.2276,0.3208
2024-04-17,102185,273.5124,0.8127,-0.7416
2024-04-18,102185,272.1761,0.947,-0.4886
2024-04-19,102185,275.4254,0.8051,1.1938
2024-04-22,102185,275.4752,-0.3662,0.0181
2024-04-23,102185,275.6541,0.7938,0.0649
2024-04-24,102185,277.5783,-0.2887,0.698
2024-04-25,102185,274.952,0.6897,-0.9461
2024-04-26,102185,272.5617,0.3117,-0.8694
2024-04-29,102185,264.358,0.2953,-3.0099
2024-04-30,102185,265.5776,-0.4101,0.4613
2024-05-01,102185,265.8665,1.5252,0.1088
2024-05-02,102185,265.8083,-1.1491,-0.0219
2024-05-03,102185,266.3316,1.1106,0.1969
2024-05-06,102185,265.5928,1.1025,-0.2774
2024-05-07,102185,264.1848,1.3252,-0.5301
2024-05-08,102185,262.849,-0.1277,-0.5056
2024-05-09,102185,260.3145,-0.5168,-0.9642
2024-05-10,102185,261.0188,-1.0376,0.2706
2024-05-13,102185,256.2976,-0.695,-1.8088
2024-05-14,102185,257.1308,-1.1235,0.3251
2024-05-15,102185,255.5356,0.0357,-0.6204
2024-05-16,102185,256.7807,1.1822,0.4873
2024-05-17,102185,256.0149,-0.9158,-0.2982
2024-05-20,102185,262.5715,-0.0709,2.561
2024-05-21,102185,263.4067,-1.7679,0.3181
2024-05-22,102185,263.6302,-1.0331,0.0848
2024-05-23,102185,263.2177,0.4971,-0.1565
2024-05-24,102185,264.3751,-1.0088,0.4397
2024-05-27,102185,267.3201,1.344,1.1139
2024-05-28,102185,260.7395,0.7641,-2.4617
2024-05-29,102185,258.3965,0.0001,-0.8986
2024-05-30,102185,263.6498,0.6822,2.033
2024-05-31,102185,263.5892,-1.5895,-0.023
2024-06-03,102185,268.9689,0.424,2.0409
2024-06-04,102185,270.5999,-0.5098,0.6064
2024-06-05,102185,271.3889,-1.4181,0.2916
2024-06-06,102185,270.4153,0.4958,-0.3587
2024-06-07,102185,273.0862,0.5164,0.9877
2024-06-10,102185,272.2796,-0.5822,-0.2954
2024-06-11,102185,271.2199,1.2735,-0.3892
2024-06-12,102185,273.5377,-0.0424,0.8546
2024-06-13,102185,275.5481,0.6069,0.735
2024-06-14,102185,279.4486,0.2577,1.4155
2024-06-17,102185,279.5663,0.1508,0.0421
2024-06-18,102185,277.1907,-0.3315,-0.8497
2024-06-19,102185,273.4528,-0.1234,-1.3485
2024-06-20,102185,272.7456,-0.5063,-0.2586
2024-06-21,102185,276.8747,-0.623,1.5139
2024-06-24,102185,277.6255,0.2991,0.2712
2024-06-25,102185,279.5693,0.6166,0.7002
2024-06-26,102185,280.6044,1.6367,0.3702
2024-06-27,102185,283.7944,0.7736,1.1368
2024-06-28,102185,282.1291,-0.3591,-0.5868
2024-07-01,102185,283.6536,-0.0895,0.5404
2024-07-02,102185,286.5832,0.4065,1.0328
2024-07-03,102185,287.4118,0.6738,0.2891
2024-07-04,102185,284.3193,-0.7365,-1.076
2024-07-05,102185,285.6514,0.6864,0.4685
2024-07-08,102185,285.4711,-0.8062,-0.0631
2024-07-09,102185,287.1487,0.83,0.5877
2024-07-10,102185,288.7688,-0.1149,0.5642
2024-07-11,102185,286.3966,0.3633,-0.8215
2024-07-12,102185,289.2033,-1.1197,0.98
2024-07-15,102185,290.8389,-1.0504,0.5656
2024-07-16,102185,295.283,-0.9017,1.528
2024-07-17,102185,293.7511,-1.4811,-0.5188
2024-07-18,102185,296.2397,0.8574,0.8472
2024-07-19,102185,297.2045,-0.2633,0.3257
2024-07-22,102185,293.1099,0.7887,-1.3777
2024-07-23,102185,290.7704,-0.7271,-0.7982
2024-07-24,102185,291.9736,0.0358,0.4138
2024-07-25,102185,286.8984,-0.0593,-1.7382
2024-07-26,102185,284.5489,0.3926,-0.8189
2024-07-29,102185,290.5669,0.0429,2.1149
2024-07-30,102185,292.6629,-0.4089,0.7213
2024-07-31,102185,293.7951,1.2269,0.3869
2024-08-01,102185,295.5494,1.1871,0.5971
2024-08-02,102185,299.7865,-0.7145,1.4336
2024-08-05,102185,299.9854,-0.1476,0.0663
2024-08-06,102185,298.653,-0.2493,-0.4442
2024-08-07,102185,303.0663,1.253,1.4777
2024-08-08,102185,304.6009,-0.3341,0.5064
2024-08-09,102185,308.0997,0.6291,1.1487
2024-08-12,102185,306.2083,-1.1784,-0.6139
2024-08-13,102185,308.0343,0.3007,0.5963
2024-08-14,102185,308.4351,0.3694,0.1301
2024-08-15,102185,309.2918,0.2191,0.2778
2024-08-16,102185,306.6809,1.8158,-0.8442
2024-08-19,102185,309.7229,1.0546,0.9919
2024-08-20,102185,311.2019,-0.7397,0.4775
2024-08-21,102185,304.6829,-0.4156,-2.0948
2024-08-22,102185,301.8315,0.4335,-0.9359
2024-08-23,102185,307.279,-0.1381,1.8048
2024-08-26,102185,304.6212,-0.4499,-0.8649
2024-08-27,102185,305.5931,-1.1786,0.3191
2024-08-28,102185,308.2214,1.3286,0.8601
2024-08-29,102185,308.6956,1.33,0.1539
2024-08-30,102185,310.1156,-0.7929,0.46
2024-09-02,102185,299.4057,1.1894,-3.4535
2024-09-03,102185,300.5976,1.9987,0.3981
2024-09-04,102185,302.3809,-0.1255,0.5933
2024-09-05,102185,301.8752,0.138,-0.1672
2024-09-06,102185,302.8351,1.2924,0.318
2024-09-09,102185,292.0033,-0.0004,-3.5768
2024-09-10,102185,292.3992,-1.2117,0.1356
2024-09-11,102185,291.9208,-0.7215,-0.1636
2024-09-12,102185,290.6177,1.773,-0.4464
2024-09-13,102185,296.6905,0.4175,2.0896
2024-09-16,102185,300.3932,0.7652,1.248
2024-09-17,102185,303.5946,-0.9224,1.0657
2024-09-18,102185,301.1639,0.2021,-0.8006
2024-09-19,102185,304.2482,0.2848,1.0241
2024-09-20,102185,305.1497,-0.3744,0.2963
2024-09-23,102185,305.6137,-0.0347,0.1521
2024-09-24,102185,304.127,0.8637,-0.4865
2024-09-25,102185,302.5799,-1.3858,-0.5087
2024-09-26,102185,302.4189,-0.3007,-0.0532
2024-09-27,102185,303.2949,-1.0097,0.2897
2024-09-30,102185,302.7861,0.4449,-0.1678
2024-10-01,102185,303.1312,0.6295,0.114
2024-10-02,102185,304.5412,1.7126,0.4651
2024-10-03,102185,300.9341,0.7134,-1.1844
2024-10-04,102185,301.3749,0.3404,0.1465
2024-10-07,102185,302.5936,1.3719,0.4044
2024-10-08,102185,305.7986,0.315,1.0592
2024-10-09,102185,306.2292,0.5733,0.1408
2024-10-10,102185,308.5135,-0.6982,0.7459
2024-10-11,102185,307.5002,-1.3831,-0.3284
2024-10-14,102185,306.9361,-0.5391,-0.1834
2024-10-15,102185,308.5425,1.5695,0.5234
2024-10-16,102185,310.8658,-0.3512,0.753
2024-10-17,102185,307.461,2.5656,-1.0953
2024-10-18,102185,305.8957,0.0796,-0.5091
2024-10-21,102185,310.3856,0.6417,1.4678
2024-10-22,102185,311.5531,0.7493,0.3761
2024-10-23,102185,310.9337,0.7003,-0.1988
2024-10-24,102185,309.1699,0.4399,-0.5673
2024-10-25,102185,313.0986,-1.4101,1.2707
2024-10-28,102185,311.8868,-1.3737,-0.387
2024-10-29,102185,318.5367,2.0963,2.1322
2024-10-30,102185,314.7597,-0.7824,-1.1857
2024-10-31,102185,315.7882,0.2077,0.3268
2024-11-01,102185,313.3923,-1.1492,-0.7587
2024-11-04,102185,317.6177,0.9071,1.3483
2024-11-05,102185,321.0304,1.7989,1.0745
2024-11-06,102185,324.0127,1.2141,0.929
2024-11-07,102185,321.5211,0.264,-0.769
2024-11-08,102185,315.9895,-0.1768,-1.7204
2024-11-11,102185,315.1639,1.097,-0.2613
2024-11-12,102185,315.9039,-1.9799,0.2348
2024-11-13,102185,314.5873,-0.0403,-0.4168
2024-11-14,102185,312.4968,-1.583,-0.6645
2024-11-15,102185,312.995,0.4259,0.1594
2024-11-18,102185,320.2053,-0.5437,2.3036
2024-11-19,102185,317.9416,-1.0407,-0.707
2024-11-20,102185,322.4733,0.9195,1.4253
2024-11-21,102185,321.637,-0.5662,-0.2593
2024-11-22,102185,323.2432,-0.3354,0.4994
2024-11-25,102185,320.3738,-2.0922,-0.8877
2024-11-26,102185,324.7361,1.3171,1.3616
2024-11-27,102185,323.7766,0.3818,-0.2955
2024-11-28,102185,322.6714,1.7303,-0.3413
2024-11-29,102185,322.7445,-0.3,0.0227
2024-12-02,102185,328.0851,1.0595,1.6547
2024-12-03,102185,324.7213,0.2326,-1.0253
2024-12-04,102185,325.6723,-1.4424,0.2929
2024-12-05,102185,327.7111,-0.0258,0.626
2024-12-06,102185,325.7759,-1.3459,-0.5905
2024-12-09,102185,318.0169,-1.0502,-2.3817
2024-12-10,102185,316.2517,0.5084,-0.5551
2024-12-11,102185,313.71,0.2749,-0.8037
2024-12-12,102185,312.8737,-0.2762,-0.2666
2024-12-13,102185,314.648,-0.0064,0.5671
2024-12-16,102185,312.9002,0.9609,-0.5555
2024-12-17,102185,313.3578,1.3257,0.1462
2024-12-18,102185,312.3292,0.3955,-0.3283
2024-12-19,102185,316.6066,-1.5239,1.3695
2024-12-20,102185,313.8615,-0.1538,-0.867
2024-12-23,102185,306.1636,-1.4752,-2.4526
2024-12-24,102185,309.5198,1.5148,1.0962
2024-12-25,102185,310.3768,-0.4595,0.2769
2024-12-26,102185,309.3265,0.7457,-0.3384
2024-12-27,102185,312.1902,1.4668,0.9258
2024-12-30,102185,310.9532,-0.6508,-0.3962
2024-01-01,102279,102.9914,0.294,
2024-01-02,102279,101.839,0.3832,-1.1189
2024-01-03,102279,101.5341,-0.0379,-0.2994
2024-01-04,102279,103.42,0.3184,1.8574
2024-01-05,102279,103.8432,-1.072,0.4092
2024-01-08,102279,105.739,-1.0254,1.8256
2024-01-09,102279,105.2015,1.0101,-0.5083
2024-01-10,102279,103.4885,-1.3489,-1.6283
2024-01-11,102279,105.2523,0.459,1.7043
2024-01-12,102279,106.0541,-1.4097,0.7618
2024-01-15,102279,105.7046,-0.1037,-0.3295
2024-01-16,102279,105.4454,0.2491,-0.2452
2024-01-17,102279,106.796,-1.2604,1.2809
2024-01-18,102279,106.6827,1.3225,-0.1061
2024-01-19,102279,108.2552,-0.1264,1.474
2024-01-22,102279,109.6338,0.9325,1.2735
2024-01-23,102279,110.0042,1.2956,0.3379
2024-01-24,102279,111.4425,0.2817,1.3075
2024-01-25,102279,109.8439,-0.3264,-1.4345
2024-01-26,102279,110.3341,0.2115,0.4463
2024-01-29,102279,109.9007,-0.737,-0.3928
2024-01-30,102279,110.3739,-0.5452,0.4306
2024-01-31,102279,110.3483,-0.0612,-0.0232
2024-02-01,102279,110.2235,-0.0898,-0.1131
2024-02-02,102279,111.2178,-0.2632,0.9021
2024-02-05,102279,111.881,1.0433,0.5963
2024-02-06,102279,113.3298,-0.451,1.2949
2024-02-07,102279,116.1761,0.8153,2.5115
2024-02-08,102279,116.7793,0.7627,0.5192
2024-02-09,102279,117.4592,-0.9741,0.5822
2024-02-12,102279,117.0463,-0.1098,-0.3515
2024-02-13,102279,117.6349,0.8696,0.5029
2024-02-14,102279,118.3667,0.3583,0.6221
2024-02-15,102279,118.3694,-0.12,0.0023
2024-02-16,102279,117.2891,0.7622,-0.9127
2024-02-19,102279,116.6142,0.7055,-0.5754
2024-02-20,102279,115.2874,-0.0566,-1.1378
2024-02-21,102279,114.5684,0.377,-0.6237
2024-02-22,102279,113.8756,-1.306,-0.6047
2024-02-23,102279,114.2688,0.3115,0.3453
2024-02-26,102279,112.595,-0.5909,-1.4648
2024-02-27,102279,112.282,0.9948,-0.278
2024-02-28,102279,111.3014,0.2951,-0.8733
2024-02-29,102279,110.1,-2.4402,-1.0794
2024-03-01,102279,107.9928,-0.3585,-1.9139
2024-03-04,102279,108.2378,1.1606,0.2269
2024-03-05,102279,108.352,-0.2008,0.1055
2024-03-06,102279,108.9868,0.206,0.5859
2024-03-07,102279,108.9251,1.9099,-0.0566
2024-03-08,102279,109.4351,1.477,0.4682
2024-03-11,102279,111.2288,-0.1114,1.6391
2024-03-12,102279,112.0692,-0.2467,0.7556
2024-03-13,102279,112.279,-0.1753,0.1872
2024-03-14,102279,111.8905,-0.1337,-0.346
2024-03-15,102279,112.6211,1.2442,0.653
2024-03-18,102279,113.1503,-0.2394,0.4699
2024-03-19,102279,112.5731,-0.5179,-0.5101
2024-03-20,102279,111.5523,0.611,-0.9068
2024-03-21,102279,110.8087,0.594,-0.6666
2024-03-22,102279,110.695,-0.04,-0.1026
2024-03-25,102279,111.4713,0.4326,0.7013
2024-03-26,102279,113.587,1.0261,1.898
2024-03-27,102279,114.5003,2.1212,0.8041
2024-03-28,102279,114.7849,-0.5126,0.2486
2024-03-29,102279,115.552,0.0426,0.6683
2024-04-01,102279,115.1889,0.067,-0.3142
2024-04-02,102279,113.6833,0.2877,-1.3071
2024-04-03,102279,112.0489,0.4061,-1.4377
2024-04-04,102279,111.6024,-1.0545,-0.3985
2024-04-05,102279,110.9178,0.4078,-0.6134
2024-04-08,102279,109.8549,-0.4398,-0.9583
2024-04-09,102279,109.8391,0.3337,-0.0144
2024-04-10,102279,109.0041,-1.8561,-0.7602
2024-04-11,102279,109.6517,-1.3394,0.5941
2024-04-12,102279,110.5867,-1.7619,0.8527
2024-04-15,102279,111.4181,1.1212,0.7518
2024-04-16,102279,110.6366,-0.2255,-0.7014
2024-04-17,102279,109.117,0.7939,-1.3735
2024-04-18,102279,109.5759,-0.2433,0.4206
2024-04-19,102279,111.1845,0.3076,1.468
2024-04-22,102279,111.0417,-1.2866,-0.1284
2024-04-23,102279,110.5214,-0.5948,-0.4686
2024-04-24,102279,109.5565,-0.516,-0.873
2024-04-25,102279,110.4963,-1.0627,0.8578
2024-04-26,102279,111.0553,0.4472,0.5059
2024-04-29,102279,110.3408,-1.2656,-0.6434
2024-04-30,102279,109.2242,0.4693,-1.012
2024-05-01,102279,109.6963,-0.1231,0.4322
2024-05-02,102279,109.9923,0.3872,0.2698
2024-05-03,102279,108.5494,-1.5014,-1.3118
2024-05-06,102279,108.4765,1.4507,-0.0672
2024-05-07,102279,105.9691,0.1147,-2.3115
2024-05-08,102279,106.7136,-0.5691,0.7026
2024-05-09,102279,106.4639,0.953,-0.234
2024-05-10,102279,106.4935,-0.9973,0.0278
2024-05-13,102279,104.7031,0.5497,-1.6812
2024-05-14,102279,104.8741,-0.7087,0.1633
2024-05-15,102279,104.5335,-0.3498,-0.3248
2024-05-16,102279,104.9299,0.118,0.3792
2024-05-17,102279,105.4517,-1.8055,0.4973
2024-05-20,102279,106.3503,1.8808,0.8521
2024-05-21,102279,104.5356,0.9792,-1.7063
2024-05-22,102279,103.8966,0.518,-0.6113
2024-05-23,102279,104.0552,-1.0979,0.1527
2024-05-24,102279,104.1964,-0.2376,0.1357
2024-05-27,102279,103.7908,0.0307,-0.3893
2024-05-28,102279,104.7603,0.6475,0.9341
2024-05-29,102279,104.2354,0.9241,-0.501
2024-05-30,102279,104.2403,0.9912,0.0047
2024-05-31,102279,104.4699,-1.5769,0.2203
2024-06-03,102279,102.5511,0.0786,-1.8367
2024-06-04,102279,102.5791,1.0475,0.0273
2024-06-05,102279,103.8782,-0.7122,1.2664
2024-06-06,102279,103.5279,0.1108,-0.3372
2024-06-07,102279,103.5891,-0.1638,0.0591
2024-06-10,102279,104.8708,-0.9759,1.2373
2024-06-11,102279,104.6965,0.9423,-0.1662
2024-06-12,102279,105.1216,2.3788,0.406
2024-06-13,102279,105.5938,0.4934,0.4492
2024-06-14,102279,105.3021,-0.7124,-0.2762
2024-06-17,102279,104.6022,-0.5681,-0.6647
2024-06-18,102279,103.8837,-0.8906,-0.6869
2024-06-19,102279,103.6093,1.0704,-0.2641
2024-06-20,102279,105.2729,1.0512,1.6056
2024-06-21,102279,104.5018,-0.7828,-0.7325
2024-06-24,102279,106.1792,-0.9895,1.6051
2024-06-25,102279,106.4754,0.2015,0.279
2024-06-26,102279,107.1795,-0.504,0.6613
2024-06-27,102279,108.0808,0.7764,0.8409
2024-06-28,102279,106.9869,0.6805,-1.0121
2024-07-01,102279,104.6135,-1.6256,-2.2184
2024-07-02,102279,105.0042,-0.3097,0.3735
2024-07-03,102279,105.6077,-0.2119,0.5747
2024-07-04,102279,108.2507,2.0599,2.5027
2024-07-05,102279,107.4144,-0.5558,-0.7726
2024-07-08,102279,108.104,-0.2599,0.642
2024-07-09,102279,110.1334,0.9146,1.8773
2024-07-10,102279,110.6124,-0.162,0.4349
2024-07-11,102279,110.3444,0.2934,-0.2423
2024-07-12,102279,110.6427,1.0,0.2703
2024-07-15,102279,109.1354,-1.4006,-1.3623
2024-07-16,102279,109.6511,1.4272,0.4725
2024-07-17,102279,108.7856,0.4062,-0.7893
2024-07-18,102279,109.6541,0.5172,0.7984
2024-07-19,102279,109.4818,0.2431,-0.1571
2024-07-22,102279,111.277,-1.7702,1.6397
2024-07-23,102279,109.0713,-0.4954,-1.9822
2024-07-24,102279,110.5418,0.6415,1.3482
2024-07-25,102279,110.271,0.9649,-0.245
2024-07-26,102279,109.9489,-1.6427,-0.2921
2024-07-29,102279,109.0071,-0.9155,-0.8566
2024-07-30,102279,106.61,-0.3019,-2.199
2024-07-31,102279,106.321,-0.0002,-0.2711
2024-08-01,102279,106.1262,-0.1337,-0.1832
2024-08-02,102279,105.326,0.1876,-0.754
2024-08-05,102279,103.7553,-0.488,-1.4913
2024-08-06,102279,101.4558,-0.1411,-2.2163
2024-08-07,102279,101.9934,0.3749,0.5299
2024-08-08,102279,102.3195,0.4657,0.3197
2024-08-09,102279,103.1364,-0.9184,0.7984
2024-08-12,102279,105.0451,0.3457,1.8507
2024-08-13,102279,105.9284,1.5657,0.8409
2024-08-14,102279,105.7938,0.9013,-0.1271
2024-08-15,102279,106.0632,1.3347,0.2546
2024-08-16,102279,107.3207,0.2983,1.1856
2024-08-19,102279,107.3641,-0.5193,0.0404
2024-08-20,102279,107.4661,-0.3727,0.095
2024-08-21,102279,108.06,1.6546,0.5526
2024-08-22,102279,108.0842,1.1268,0.0224
2024-08-23,102279,108.6618,0.7687,0.5344
2024-08-26,102279,107.7597,0.2764,-0.8302
2024-08-27,102279,105.7502,1.3644,-1.8648
2024-08-28,102279,105.6563,1.8273,-0.0888
2024-08-29,102279,105.3013,0.5152,-0.336
2024-08-30,102279,105.4387,0.2776,0.1305
2024-09-02,102279,107.5378,1.0687,1.9908
2024-09-03,102279,107.4661,0.9225,-0.0667
2024-09-04,102279,106.6626,1.2776,-0.7477
2024-09-05,102279,107.957,-1.5041,1.2135
2024-09-06,102279,107.9439,-0.7794,-0.0121
2024-09-09,102279,105.2649,-1.1095,-2.4818
2024-09-10,102279,104.9665,-0.7474,-0.2835
2024-09-11,102279,105.4163,0.1972,0.4285
2024-09-12,102279,104.3314,0.2156,-1.0292
2024-09-13,102279,105.1974,1.2413,0.83
2024-09-16,102279,102.5953,0.3245,-2.4735
2024-09-17,102279,103.6821,-0.7648,1.0593
2024-09-18,102279,103.7074,-1.3874,0.0244
2024-09-19,102279,104.4228,-0.1586,0.6898
2024-09-20,102279,106.1788,0.8449,1.6816
2024-09-23,102279,106.4278,-1.1752,0.2345
2024-09-24,102279,107.0801,-1.368,0.6129
2024-09-25,102279,108.4635,-0.5209,1.2919
2024-09-26,102279,109.2549,-0.8064,0.7296
2024-09-27,102279,112.4877,2.0977,2.959
2024-09-30,102279,112.7449,0.6712,0.2286
2024-10-01,102279,111.3525,0.0109,-1.235
2024-10-02,102279,110.5185,0.2925,-0.749
2024-10-03,102279,108.706,-0.1107,-1.64
2024-10-04,102279,108.9918,0.6553,0.2629
2024-10-07,102279,110.9138,0.3986,1.7634
2024-10-08,102279,112.8627,-1.7175,1.7571
2024-10-09,102279,115.9454,0.1924,2.7314
2024-10-10,102279,114.9811,-0.0091,-0.8317
2024-10-11,102279,116.4766,1.2885,1.3006
2024-10-14,102279,117.5592,0.0466,0.9295
2024-10-15,102279,117.4739,0.4505,-0.0726
2024-10-16,102279,117.2092,-0.4277,-0.2253
2024-10-17,102279,116.4818,-0.3857,-0.6206
2024-10-18,102279,115.5094,1.8968,-0.8348
2024-10-21,102279,119.1734,-0.4568,3.172
2024-10-22,102279,118.0453,-1.8863,-0.9466
2024-10-23,102279,115.3797,1.1626,-2.2581
2024-10-24,102279,115.4703,0.4267,0.0785
2024-10-25,102279,115.3767,0.1695,-0.0811
2024-10-28,102279,117.3944,-1.1303,1.7488
2024-10-29,102279,117.8178,0.7594,0.3607
2024-10-30,102279,116.9979,0.4914,-0.6959
2024-10-31,102279,116.2837,0.3659,-0.6104
2024-11-01,102279,118.5914,-0.5951,1.9845
2024-11-04,102279,118.7093,0.3928,0.0994
2024-11-05,102279,120.1158,0.7744,1.1848
2024-11-06,102279,120.4807,-1.1913,0.3038
2024-11-07,102279,119.2376,0.0273,-1.0318
2024-11-08,102279,118.3279,0.7394,-0.7629
2024-11-11,102279,116.7237,-0.9777,-1.3557
2024-11-12,102279,116.8717,0.4875,0.1268
2024-11-13,102279,116.5891,0.4901,-0.2418
2024-11-14,102279,117.214,-1.4838,0.536
2024-11-15,102279,116.0476,0.3933,-0.9951
2024-11-18,102279,117.1563,-1.01,0.9554
2024-11-19,102279,112.7814,0.44,-3.7342
2024-11-20,102279,112.1644,-0.0151,-0.5471
2024-11-21,102279,113.0436,-0.0004,0.7838
2024-11-22,102279,112.7931,0.2323,-0.2216
2024-11-25,102279,112.4909,-0.8571,-0.2679
2024-11-26,102279,114.2916,-0.8025,1.6008
2024-11-27,102279,114.3695,-1.0239,0.0682
2024-11-28,102279,114.59,-0.1384,0.1928
2024-11-29,102279,115.3021,0.1441,0.6214
2024-12-02,102279,112.2465,0.6178,-2.6501
2024-12-03,102279,111.9817,0.9949,-0.2359
2024-12-04,102279,111.3296,-0.9043,-0.5823
2024-12-05,102279,111.4994,0.3651,0.1525
2024-12-06,102279,111.5669,-1.3011,0.0605
2024-12-09,102279,109.3515,1.1116,-1.9857
2024-12-10,102279,108.0103,-1.1551,-1.2265
2024-12-11,102279,107.6265,-0.8174,-0.3553
2024-12-12,102279,108.5224,-2.3683,0.8324
2024-12-13,102279,109.8609,-0.3698,1.2334
2024-12-16,102279,107.7318,-0.0453,-1.938
2024-12-17,102279,107.3587,-1.3207,-0.3463
2024-12-18,102279,106.1183,-0.3491,-1.1554
2024-12-19,102279,106.1784,-0.5146,0.0566
2024-12-20,102279,106.173,-1.2392,-0.0051
2024-12-23,102279,105.6433,1.4983,-0.4989
2024-12-24,102279,104.526,-0.6403,-1.0576
2024-12-25,102279,103.7343,-1.0917,-0.7574
2024-12-26,102279,105.2737,0.0864,1.484
2024-12-27,102279,103.4078,1.4822,-1.7724
2024-12-30,102279,102.6551,-0.2053,-0.7279
2024-01-01,102367,312.5535,0.1342,
2024-01-02,102367,313.8722,0.5414,0.4219
2024-01-03,102367,313.1274,0.644,-0.2373
2024-01-04,102367,311.8933,-0.4408,-0.3941
2024-01-05,102367,311.229,1.3367,-0.213
2024-01-08,102367,305.2855,-0.4226,-1.9097
2024-01-09,102367,304.0943,-0.7676,-0.3902
2024-01-10,102367,306.9669,-1.2675,0.9446
2024-01-11,102367,310.0855,1.1987,1.0159
2024-01-12,102367,312.966,0.0296,0.9289
2024-01-15,102367,312.2751,-0.4093,-0.2208
2024-01-16,102367,314.3127,0.0771,0.6525
2024-01-17,102367,309.7228,-1.2246,-1.4603
2024-01-18,102367,307.2463,0.5836,-0.7996
2024-01-19,102367,304.5533,0.5571,-0.8765
2024-01-22,102367,306.5073,-1.5311,0.6416
2024-01-23,102367,308.8484,-0.0676,0.7638
2024-01-24,102367,307.6263,2.2629,-0.3957
2024-01-25,102367,309.2785,-1.3433,0.5371
2024-01-26,102367,307.458,0.4087,-0.5886
2024-01-29,102367,307.536,0.5278,0.0254
2024-01-30,102367,309.9237,-0.6497,0.7764
2024-01-31,102367,311.838,-0.3156,0.6177
2024-02-01,102367,315.8717,-0.657,1.2935
2024-02-02,102367,310.9325,0.8144,-1.5637
2024-02-05,102367,305.0256,0.7188,-1.8997
2024-02-06,102367,302.4596,0.3306,-0.8412
2024-02-07,102367,303.3361,0.637,0.2898
2024-02-08,102367,300.6767,-0.6032,-0.8767
2024-02-09,102367,301.1708,-1.3713,0.1643
2024-02-12,102367,307.5173,1.1557,2.1073
2024-02-13,102367,310.5485,0.2451,0.9857
2024-02-14,102367,311.4892,-1.4474,0.3029
2024-02-15,102367,310.8183,-0.4335,-0.2154
2024-02-16,102367,311.6526,-0.0793,0.2684
