amfi_code,nav_date,nav,change_pct,scheme_name,fund_house,category,sub_category,expense_ratio_pct,cagr_1yr_pct,cagr_3yr_pct,cagr_5yr_pct,alpha_ann,beta,sharpe_ratio,std_deviation,daily_return
102981,,409.9373,-0.2562,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.021100660802991777
102981,,405.8564,-0.7459,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.009954937011098952
102981,,400.4222,1.3137,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.013389464845201537
102981,,398.5837,-1.0088,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.0045914037733171265
102981,,400.4693,-0.1345,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.004730750404494666
102981,,398.6045,0.0094,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.0046565367182952455
102981,,394.2054,1.3593,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.011036252726700169
102981,,383.1128,-0.6857,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.02813913761708997
102981,,382.9116,0.1173,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.0005251716987789701
102981,,379.7213,-0.4306,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.008331688044969199
102981,,379.0903,-1.4797,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.0016617450746112539
102981,,381.3815,-0.6383,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.00604394256460794
102981,,387.8959,-0.1928,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.017081059254316022
102981,,381.3585,2.0625,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.016853490846384322
102981,,392.469,0.3662,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.02913400383104081
102981,,390.9095,-0.3555,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.003973562243132611
102981,,384.6373,1.5152,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.016045145999265764
102981,,390.7278,0.5462,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.015834397756015806
102981,,394.2472,0.2357,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.00900729356856611
102981,,393.2423,-1.0124,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.002548908400617722
102981,,397.9789,-1.4291,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.012044991090734758
102981,,401.8604,-0.0702,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.009753029620414688
102981,,406.2915,-0.3809,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.01102646590706624
102981,,405.7548,-0.4508,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.0013209727498606494
102981,,407.4394,-1.1386,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.0041517685064969
102981,,406.5161,-0.26,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.0022661038672253664
102981,,407.9499,0.615,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.003527043578347877
102981,,412.6755,-0.7497,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.011583775360650916
102981,,414.1167,-1.0421,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.0034923323531441675
102981,,435.2855,0.0694,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.05111795781237527
102981,,438.1923,0.3745,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.006677915988471783
102981,,429.5756,-1.0891,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.019664197659338134
102981,,434.6231,-1.0127,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.011749969039209995
102981,,437.8806,-0.0278,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.0074949996905364635
102981,,435.533,-0.4436,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.005361278850901319
102981,,439.1944,0.4612,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.008406710857730593
102981,,437.3087,0.2935,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.004293542904918568
102981,,431.9939,-0.2138,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.012153428459118265
102981,,436.8188,0.002,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.011168907709113496
102981,,441.3154,-0.4583,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.010293970863891388
102981,,444.4455,0.8864,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.007092659807475421
102981,,421.5512,0.8665,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.05151205265887493
102981,,423.1471,-1.0479,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.00378577975818839
102981,,425.3377,0.7965,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.005176923107826914
102981,,429.0637,0.9514,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.008760098152597262
102981,,428.7883,0.6439,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.0006418627350670558
102981,,432.5639,0.0389,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.008805277569373882
102981,,432.0869,-0.0279,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.0011027272502397434
102981,,430.6382,0.3493,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.0033527977821128374
102981,,434.755,0.5742,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.009559765018523736
102981,,436.7398,-1.0551,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.004565329898448489
102981,,434.1007,0.8626,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.006042728416324694
102981,,431.1396,-0.9265,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.006821228346326147
102981,,434.9042,-0.2443,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.008731742572475332
102981,,444.5352,0.4235,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.02214510689940452
102981,,443.9911,-0.9149,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.0012239750642917269
102981,,433.5093,0.8436,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.023608130883704725
102981,,432.5857,-0.3702,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.002130519460597502
102981,,431.8421,-0.0889,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.0017189657448222206
102981,,436.2992,0.4855,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.010321133581000952
102981,,433.5474,-0.7233,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.006307139687627195
102981,,436.5315,0.1448,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.006882984421080707
102981,,435.0974,-0.7568,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.0032852153853730748
102981,,431.9566,1.579,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.007218613579396238
102981,,429.5504,0.2743,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.005570467033030546
102981,,421.2969,-0.9322,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.019214276136164776
102981,,422.9376,0.2109,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.003894403210657371
102981,,426.8282,-0.6237,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.009198992948368678
102981,,412.5863,0.6072,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.033366820655242546
102981,,407.3962,1.5762,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.012579428837069861
102981,,404.2487,1.8899,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.007725894350511964
102981,,407.9264,0.487,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.009097617382566758
102981,,411.3913,0.0529,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.00849393419989486
102981,,414.4843,1.8386,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.0075183894263199935
102981,,413.8491,-0.9108,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.001532506780112075
102981,,402.4602,-0.1127,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.027519450930302947
102981,,403.3408,-0.1841,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.0021880424449425284
102981,,400.1803,-0.5767,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.007835805353685998
102981,,396.7847,0.3974,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.008485175307230253
102981,,392.3599,0.2923,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.011151639667557722
102981,,398.2915,-0.1489,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.01511775285904604
102981,,396.3282,0.2302,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.00492930429095273
102981,,404.811,-0.4341,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.021403473182074917
102981,,409.2286,1.6175,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.01091274693622446
102981,,405.6282,-0.2637,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.008798016560914834
102981,,401.1429,2.2165,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.011057663150638941
102981,,405.0835,0.1813,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.009823431998921217
102981,,400.7079,0.4496,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.010801723595258772
102981,,401.8682,-0.4051,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.0028956254668301984
102981,,400.4987,-0.4805,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.003407833712645081
102981,,401.9203,2.0447,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.0035495745679074986
102981,,403.2153,1.4579,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.0032220318306888096
102981,,403.4377,-1.0928,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.0005515663716133545
102981,,406.6513,-1.1642,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.007965542139467763
102981,,395.0667,0.3537,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.028487797776620805
102981,,397.6289,0.7391,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.0064854871341977205
102981,,400.5288,-0.8886,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.007292980967932738
102981,,396.8314,0.4338,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.009231296226388741
102981,,397.0201,-0.0398,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.00047551680638191485
102981,,397.5735,0.7951,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.001393884087984576
102981,,395.7493,0.1716,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.004588333981012327
102981,,396.7359,-0.9064,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.0024929924070618004
102981,,405.9191,-1.9955,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.023146884363124176
102981,,409.6353,0.8579,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.009155026210887707
102981,,413.8336,-0.59,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.010248872594720293
102981,,414.7699,-1.3928,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.0022625035763166323
102981,,416.5611,0.4773,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.004318539026096246
102981,,426.6334,0.2438,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.02417964615514978
102981,,422.3195,0.4887,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.010111491505353287
102981,,427.2173,-0.5067,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.011597380656114709
102981,,429.5334,0.9572,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.005421362852112921
102981,,432.3196,-0.7524,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.006486573570297471
102981,,433.2995,-0.6553,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.002266610165257532
102981,,441.8938,-1.3322,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.019834548620526915
102981,,441.7304,-0.4567,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.00036977210361410773
102981,,441.4458,-0.9832,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,-0.0006442843870377857
102981,,444.8851,0.5748,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.007790990422833266
102981,,453.014,-0.5386,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.018271908859163855
102981,,463.2325,-1.5185,SBI Sectoral Direct Plan Growth,SBI,Equity,Sectoral,1.4689,7.78,17.27,19.85,1.9507,0.9091,0.6203,17.2218,0.02255669802699245
103067,2024-01-01,143.5299,0.1651,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,
103067,2024-01-02,150.4915,0.8043,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,0.04850278583068768
103067,2024-01-03,158.9574,2.0807,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,0.05625500443546638
103067,2024-01-04,159.1802,1.0979,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,0.0014016333936011094
103067,2024-01-05,153.9681,-2.6823,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,-0.032743393964827394
103067,2024-01-07,157.9612,0.0891,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,0.02593459294490219
103067,2024-01-08,146.5903,-0.231,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,-0.07198539894607014
103067,2024-01-10,154.4006,-0.4956,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,0.05327978727105398
103067,2024-01-11,156.5649,-1.0295,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,0.014017432574743971
103067,2024-02-01,142.3416,0.3263,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,-0.09084603253986046
103067,2024-02-02,150.0182,-2.866,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,0.05393082556329287
103067,2024-02-04,159.8139,-0.9742,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,0.0652967439950618
103067,2024-02-05,154.8278,1.321,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,-0.03119941381819724
103067,2024-02-07,156.2021,0.3942,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,0.008876312910213846
103067,2024-02-08,145.8706,-0.8373,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,-0.06614187645364566
103067,2024-02-09,144.5757,1.2813,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,-0.008877045820062324
103067,2024-02-10,154.2458,0.771,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,0.06688606729899971
103067,2024-02-12,156.3571,0.7902,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,0.013687892960456693
103067,2024-03-01,141.0297,-1.5163,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,-0.09802816757281896
103067,2024-03-04,160.1704,-0.2935,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,0.135721057337568
103067,2024-03-05,155.1105,-0.0647,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,-0.031590730871621675
103067,2024-03-06,153.9461,-1.137,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,-0.007506906366751442
103067,2024-03-07,154.7206,-0.0982,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,0.005030981622788699
103067,2024-03-09,143.9809,1.7749,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,-0.06941351054739964
103067,2024-03-10,154.0623,0.1195,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,0.07001900946583883
103067,2024-03-12,154.5509,1.0134,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,0.003171444279359781
103067,2024-04-01,141.3033,0.909,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,-0.08571674445118083
103067,2024-04-03,156.5272,0.2233,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,0.10773916815813922
103067,2024-04-04,161.3376,0.7955,UTI Index Fund Direct Plan Growth,UTI,Other,Index Fund,0.7878,10.33,11.2,4.8,-1.8134,0.8451,1.417,20.516,0.030732038904420556
