amfi_code,nav_date,nav,change_pct
102279,19-12-2024,106.1784,-0.5146
102279,20-12-2024,106.173,-1.2392
102279,23-12-2024,105.6433,1.4983
102279,24-12-2024,104.526,-0.6403
102279,25-12-2024,103.7343,-1.0917
102279,26-12-2024,105.2737,0.0864
102279,27-12-2024,103.4078,1.4822
102279,30-12-2024,102.6551,-0.2053
102367,01-01-2024,312.5535,0.1342
102367,02-01-2024,313.8722,0.5414
102367,03-01-2024,313.1274,0.644
102367,04-01-2024,311.8933,-0.4408
102367,05-01-2024,311.229,1.3367
102367,08-01-2024,305.2855,-0.4226
102367,09-01-2024,304.0943,-0.7676
102367,10-01-2024,306.9669,-1.2675
102367,11-01-2024,310.0855,1.1987
102367,12-01-2024,312.966,0.0296
102367,15-01-2024,312.2751,-0.4093
102367,16-01-2024,314.3127,0.0771
102367,17-01-2024,309.7228,-1.2246
102367,18-01-2024,307.2463,0.5836
102367,19-01-2024,304.5533,0.5571
102367,22-01-2024,306.5073,-1.5311
102367,23-01-2024,308.8484,-0.0676
102367,24-01-2024,307.6263,2.2629
102367,25-01-2024,309.2785,-1.3433
102367,26-01-2024,307.458,0.4087
102367,29-01-2024,307.536,0.5278
102367,30-01-2024,309.9237,-0.6497
102367,31-01-2024,311.838,-0.3156
102367,01-02-2024,315.8717,-0.657
102367,02-02-2024,310.9325,0.8144
102367,05-02-2024,305.0256,0.7188
102367,06-02-2024,302.4596,0.3306
102367,07-02-2024,303.3361,0.637
102367,08-02-2024,300.6767,-0.6032
102367,09-02-2024,301.1708,-1.3713
102367,12-02-2024,307.5173,1.1557
102367,13-02-2024,310.5485,0.2451
102367,14-02-2024,311.4892,-1.4474
102367,15-02-2024,310.8183,-0.4335
102367,16-02-2024,311.6526,-0.0793
102367,19-02-2024,309.8426,0.6692
102367,20-02-2024,312.6134,-0.6308
102367,21-02-2024,314.6363,0.7002
102367,22-02-2024,315.2463,0.0444
102367,23-02-2024,311.932,-1.0829
102367,26-02-2024,309.2802,1.0511
102367,27-02-2024,312.3801,0.5827
102367,28-02-2024,311.4045,-1.118
102367,29-02-2024,310.5215,0.9006
102367,01-03-2024,308.6098,-0.0915
102367,04-03-2024,306.9136,-0.3525
102367,05-03-2024,307.8174,-0.3918
102367,06-03-2024,311.4561,-0.9444
102367,07-03-2024,314.658,-0.5969
102367,08-03-2024,316.5163,-0.4941
102367,11-03-2024,314.2525,0.6358
102367,12-03-2024,314.7931,-0.4562
102367,13-03-2024,317.1868,1.8705
102367,14-03-2024,315.7783,-0.2838
102367,15-03-2024,314.7367,1.0491
102367,18-03-2024,324.1213,0.3789
102367,19-03-2024,323.0917,-0.1257
102367,20-03-2024,324.1314,0.4622
102367,21-03-2024,323.0142,-0.6267
102367,22-03-2024,320.4665,0.5203
102367,25-03-2024,322.5398,0.264
102367,26-03-2024,317.1362,-0.1333
102367,27-03-2024,318.7809,1.1569
102367,28-03-2024,321.9858,-1.2923
102367,29-03-2024,316.5585,0.1189
102367,01-04-2024,318.4093,-1.0175
102367,02-04-2024,322.3033,0.5464
102367,03-04-2024,323.4564,0.4338
102367,04-04-2024,323.7158,-0.3871
102367,05-04-2024,324.8393,1.2906
102367,08-04-2024,325.0853,1.1853
102367,09-04-2024,323.3535,-0.5995
102367,10-04-2024,323.1759,-1.3124
102367,11-04-2024,323.5244,-2.1951
102367,12-04-2024,326.912,-0.7823
102367,15-04-2024,329.8774,-1.0789
102367,16-04-2024,333.0263,-0.3292
102367,17-04-2024,335.8361,2.1976
102367,18-04-2024,338.713,-0.8015
102367,19-04-2024,342.0562,-0.99
102367,22-04-2024,339.6622,-0.1191
102367,23-04-2024,341.6251,1.4848
102367,24-04-2024,344.5294,0.8859
102367,25-04-2024,346.0274,0.777
102367,26-04-2024,346.2393,-1.4865
102367,29-04-2024,343.5678,-0.0461
102367,30-04-2024,348.4766,1.7044
102367,01-05-2024,350.9096,0.1931
102367,02-05-2024,349.7655,-0.4919
102367,03-05-2024,345.1456,-0.9543
102367,06-05-2024,340.0874,-1.527
102367,07-05-2024,336.6672,0.521
102367,08-05-2024,337.1079,1.4541
102367,09-05-2024,340.7281,-0.6591
102367,10-05-2024,339.8579,-0.3687
102367,13-05-2024,344.6866,-0.0641
102367,14-05-2024,342.4669,-0.1168
102367,15-05-2024,346.7248,0.5767
102367,16-05-2024,347.3443,0.9733
102367,17-05-2024,344.1792,0.8694
102367,20-05-2024,348.411,2.1421
102367,21-05-2024,350.395,-0.4517
102367,22-05-2024,349.605,-0.8077
102367,23-05-2024,345.9274,-1.6601
102367,24-05-2024,351.762,-1.3143
102367,27-05-2024,354.5919,0.8044
102367,28-05-2024,358.7463,-1.1272
102367,29-05-2024,360.6364,0.4958
102367,30-05-2024,363.4387,-0.6481
102367,31-05-2024,362.7861,-1.6527
102367,03-06-2024,361.5339,0.3597
102367,04-06-2024,359.2472,-0.5521
102367,05-06-2024,360.8343,-0.6037
102367,06-06-2024,361.0159,-1.8301
102367,07-06-2024,357.0349,0.3996
102367,10-06-2024,348.7594,0.722
102367,11-06-2024,348.7369,-0.7663
102367,12-06-2024,346.1146,0.3306
102367,13-06-2024,349.7256,-0.0732
102367,14-06-2024,353.4523,1.2443
102367,17-06-2024,347.1362,2.3916
102367,18-06-2024,350.6272,-0.0588
102367,19-06-2024,349.2827,0.8459
102367,20-06-2024,351.0262,0.0822
102367,21-06-2024,349.0859,-0.2363
102367,24-06-2024,350.2368,0.2578
102367,25-06-2024,352.3881,0.338
102367,26-06-2024,351.7269,-0.4754
102367,27-06-2024,351.7187,1.7278
102367,28-06-2024,348.5545,-0.3328
102367,01-07-2024,351.0292,0.1437
102367,02-07-2024,354.3423,-0.8167
102367,03-07-2024,357.2862,0.5885
102367,04-07-2024,358.5986,0.7446
102367,05-07-2024,358.8564,0.3692
102367,08-07-2024,362.4495,0.2697
102367,09-07-2024,363.2848,0.9345
102367,10-07-2024,365.846,0.3889
102367,11-07-2024,367.7876,-0.3146
102367,12-07-2024,370.4302,-0.2461
102367,15-07-2024,367.9104,0.1116
102367,16-07-2024,367.0143,-0.5856
102367,17-07-2024,368.6098,-0.6392
102367,18-07-2024,364.1728,-0.4648
102367,19-07-2024,363.336,0.5168
102367,22-07-2024,364.8747,1.1769
102367,23-07-2024,364.7205,0.0891
102367,24-07-2024,367.7911,-0.7345
102367,25-07-2024,366.2752,-0.1855
102367,26-07-2024,364.6024,0.9228
102367,29-07-2024,356.9677,0.0652
102367,30-07-2024,352.1117,0.0334
102367,31-07-2024,354.5886,0.0678
102367,01-08-2024,350.5683,-0.2392
102367,02-08-2024,352.0064,0.9161
102367,05-08-2024,356.7472,0.4317
102367,06-08-2024,356.5076,0.0537
102367,07-08-2024,359.3185,1.0364
102367,08-08-2024,357.4736,-0.1561
102367,09-08-2024,359.6245,2.1619
102367,12-08-2024,365.4491,-0.0994
102367,13-08-2024,365.8924,0.1811
102367,14-08-2024,363.6158,-0.0281
102367,15-08-2024,364.4736,-1.6897
102367,16-08-2024,369.4873,-0.37
102367,19-08-2024,360.6958,-1.1759
102367,20-08-2024,361.0746,1.0109
102367,21-08-2024,358.9669,0.4406
102367,22-08-2024,358.2654,1.3625
102367,23-08-2024,357.524,-0.2252
102367,26-08-2024,364.399,0.6807
102367,27-08-2024,365.7729,0.1021
102367,28-08-2024,369.5095,1.2795
102367,29-08-2024,368.2671,0.3328
102367,30-08-2024,369.2648,-0.6402
102367,02-09-2024,378.0432,0.5811
102367,03-09-2024,382.4491,0.1796
102367,04-09-2024,381.0587,0.3188
102367,05-09-2024,386.6248,0.6535
102367,06-09-2024,386.5236,-0.0365
102367,09-09-2024,385.2153,-0.1684
102367,10-09-2024,381.6846,1.3095
102367,11-09-2024,384.4405,-1.2754
102367,12-09-2024,394.4634,-0.5712
102367,13-09-2024,394.6268,-0.0679
102367,16-09-2024,391.3416,0.158
102367,17-09-2024,396.7277,0.9659
102367,18-09-2024,394.851,0.0099
102367,19-09-2024,395.8314,0.0966
102367,20-09-2024,401.6367,-0.6991
102367,23-09-2024,411.569,0.0764
102367,24-09-2024,415.6951,-1.5096
102367,25-09-2024,416.0982,0.5708
102367,26-09-2024,417.4776,-0.2971
102367,27-09-2024,411.3306,-0.4332
102367,30-09-2024,415.2106,0.179
102367,01-10-2024,418.6241,-0.8793
102367,02-10-2024,423.3654,0.3983
102367,03-10-2024,417.7553,0.613
102367,04-10-2024,413.4288,-0.4182
102367,07-10-2024,418.9772,-1.2471
102367,08-10-2024,416.463,-0.8434
102367,09-10-2024,421.4948,-0.2087
102367,10-10-2024,420.0628,-0.2845
102367,11-10-2024,424.1466,-0.3625
102367,14-10-2024,420.9295,-1.3109
102367,15-10-2024,421.2825,0.8795
102367,16-10-2024,420.5299,-0.1275
102367,17-10-2024,419.9877,0.4578
102367,18-10-2024,422.0275,0.6908
102367,21-10-2024,424.1195,-0.4385
102367,22-10-2024,426.531,-0.1898
102367,23-10-2024,426.9197,-0.4093
102367,24-10-2024,419.4906,1.5635
102367,25-10-2024,415.4704,-1.063
102367,28-10-2024,404.627,-0.2163
102367,29-10-2024,408.4966,0.7211
102367,30-10-2024,414.0386,-0.1525
102367,31-10-2024,409.5378,-1.6719
102367,01-11-2024,414.124,0.1356
102367,04-11-2024,405.5587,-0.3819
102367,05-11-2024,402.21,-0.0962
102367,06-11-2024,398.087,-0.4691
102367,07-11-2024,394.2857,-0.3309
102367,08-11-2024,395.9841,-0.0375
102367,11-11-2024,399.9042,1.768
102367,12-11-2024,400.5036,0.6861
102367,13-11-2024,405.0069,-0.6456
102367,14-11-2024,407.6862,0.4678
102367,15-11-2024,411.0497,-0.644
102367,18-11-2024,423.2295,-0.3818
102367,19-11-2024,425.9549,0.9305
102367,20-11-2024,436.7242,-0.8381
102367,21-11-2024,437.9558,-0.3167
102367,22-11-2024,434.5901,0.795
102367,25-11-2024,430.3488,0.8306
102367,26-11-2024,430.4181,0.8614
102367,27-11-2024,426.577,0.8925
102367,28-11-2024,432.2465,-0.4021
102367,29-11-2024,428.1099,0.0593
102367,02-12-2024,443.4386,-0.1503
102367,03-12-2024,446.7474,1.4254
102367,04-12-2024,452.495,1.4952
102367,05-12-2024,469.6504,-0.9659
102367,06-12-2024,469.686,0.325
102367,09-12-2024,475.8986,-0.0687
102367,10-12-2024,471.9751,0.3068
102367,11-12-2024,466.4577,2.4709
102367,12-12-2024,470.135,-1.4191
102367,13-12-2024,477.7352,-0.3734
102367,16-12-2024,508.372,0.9733
102367,17-12-2024,502.5181,-0.8429
102367,18-12-2024,508.5139,0.2232
102367,19-12-2024,511.6397,-1.2375
102367,20-12-2024,515.3763,-0.2881
102367,23-12-2024,495.4719,0.1913
102367,24-12-2024,498.4951,-0.5397
102367,25-12-2024,502.4252,-1.3444
102367,26-12-2024,499.8889,-0.058
102367,27-12-2024,507.0285,-0.3022
102367,30-12-2024,510.1017,1.1794
102484,01-01-2024,305.5229,1.3132
102484,02-01-2024,306.1529,0.7089
102484,03-01-2024,309.4148,1.3379
102484,04-01-2024,308.1035,-0.6855
102484,05-01-2024,309.22,0.5747
102484,08-01-2024,323.6517,-0.474
102484,09-01-2024,326.1268,0.569
102484,10-01-2024,324.9951,-0.0024
102484,11-01-2024,326.094,0.5859
102484,12-01-2024,329.3206,-1.9676
102484,15-01-2024,328.0859,-1.4178
102484,16-01-2024,324.7781,1.5234
102484,17-01-2024,324.0224,0.4763
102484,18-01-2024,320.9349,0.8394
102484,19-01-2024,320.5175,2.171
102484,22-01-2024,318.6146,0.0033
102484,23-01-2024,315.9144,0.1332
102484,24-01-2024,321.6952,0.4247
102484,25-01-2024,323.273,0.9741
102484,26-01-2024,323.5128,-0.3804
102484,29-01-2024,321.5442,0.6417
102484,30-01-2024,322.2371,-1.9422
102484,31-01-2024,329.5841,-1.005
102484,01-02-2024,326.9633,-0.5995
102484,02-02-2024,331.0793,-0.4838
102484,05-02-2024,341.5728,-0.485
102484,06-02-2024,345.4276,0.9492
102484,07-02-2024,349.6407,0.5697
102484,08-02-2024,351.0555,-0.2823
102484,09-02-2024,353.8074,-2.0298
102484,12-02-2024,353.9613,0.3213
102484,13-02-2024,352.1664,-0.1386
102484,14-02-2024,352.0651,-0.7516
102484,15-02-2024,352.0885,0.6461
102484,16-02-2024,350.5489,0.497
102484,19-02-2024,353.0617,0.4628
102484,20-02-2024,357.7045,-1.2986
102484,21-02-2024,357.1479,1.4363
102484,22-02-2024,357.9832,-0.7304
102484,23-02-2024,359.5605,-0.5506
102484,26-02-2024,354.6751,-0.7045
102484,27-02-2024,351.7508,0.2756
102484,28-02-2024,350.9686,0.342
102484,29-02-2024,353.933,-0.7528
102484,01-03-2024,360.9928,2.1538
102484,04-03-2024,369.0218,-1.1477
102484,05-03-2024,371.1882,1.1014
102484,06-03-2024,378.7894,-0.0691
102484,07-03-2024,371.1704,0.4762
102484,08-03-2024,372.1538,0.9581
102484,11-03-2024,384.2863,0.2837
102484,12-03-2024,385.5494,-0.9819
102484,13-03-2024,384.8219,-1.1399
102484,14-03-2024,389.1328,-0.7153
102484,15-03-2024,391.0718,-0.5127
102484,18-03-2024,394.1245,0.8086
102484,19-03-2024,392.6986,-0.9818
102484,20-03-2024,393.127,-0.2014
102484,21-03-2024,397.4954,-1.0115
102484,22-03-2024,398.7839,0.4158
102484,25-03-2024,397.2107,-0.5288
102484,26-03-2024,396.0709,-0.881
102484,27-03-2024,396.4625,0.6776
102484,28-03-2024,398.5897,0.9433
102484,29-03-2024,399.6084,0.3847
102484,01-04-2024,400.404,0.0198
102484,02-04-2024,397.2729,-1.0902
102484,03-04-2024,403.5626,-0.1478
102484,04-04-2024,399.3213,0.3103
102484,05-04-2024,391.8814,0.7908
102484,08-04-2024,393.0999,0.9142
102484,09-04-2024,402.7412,-1.8437
102484,10-04-2024,408.8664,-0.937
102484,11-04-2024,409.4239,0.3007
102484,12-04-2024,410.7271,0.5221
102484,15-04-2024,410.2977,0.5411
102484,16-04-2024,411.5577,0.3741
102484,17-04-2024,410.2151,-1.2602
102484,18-04-2024,404.999,1.5233
102484,19-04-2024,405.5333,-0.4206
102484,22-04-2024,410.0598,-0.113
102484,23-04-2024,406.5188,1.3222
102484,24-04-2024,408.5536,0.6035
102484,25-04-2024,413.016,0.7418
102484,26-04-2024,414.9392,0.1318
102484,29-04-2024,412.7953,-0.1173
102484,30-04-2024,414.7869,-0.3372
102484,01-05-2024,415.3056,-1.2058
102484,02-05-2024,417.5811,-0.9358
102484,03-05-2024,419.4221,0.432
102484,06-05-2024,416.8652,0.4491
102484,07-05-2024,420.3671,1.0373
102484,08-05-2024,417.4535,0.8288
102484,09-05-2024,411.8236,0.1265
102484,10-05-2024,408.928,0.6293
102484,13-05-2024,402.2385,0.4672
102484,14-05-2024,400.1751,-1.2595
102484,15-05-2024,407.4829,2.3153
102484,16-05-2024,405.7265,0.3402
102484,17-05-2024,406.622,0.1748
102484,20-05-2024,403.4791,-0.0532
102484,21-05-2024,406.9706,0.9824
102484,22-05-2024,403.7183,0.1247
102484,23-05-2024,400.9192,0.5835
102484,24-05-2024,404.3772,0.5947
102484,27-05-2024,414.7393,-0.0744
102484,28-05-2024,411.769,-0.6822
102484,29-05-2024,410.4532,-0.639
102484,30-05-2024,412.3929,0.2614
102484,31-05-2024,411.8203,-0.7908
102484,03-06-2024,411.8029,-0.6397
102484,04-06-2024,412.8486,0.6173
102484,05-06-2024,409.6624,-0.7428
102484,06-06-2024,406.0007,-0.333
102484,07-06-2024,406.6138,-0.3392
102484,10-06-2024,408.8082,0.0727
102484,11-06-2024,410.4879,-0.4119
102484,12-06-2024,412.9451,-1.6393
102484,13-06-2024,417.8154,0.3232
102484,14-06-2024,410.1201,0.0856
102484,17-06-2024,406.7765,0.6421
102484,18-06-2024,407.8744,1.6842
102484,19-06-2024,400.3366,-0.671
102484,20-06-2024,405.9558,-0.8316
102484,21-06-2024,407.4826,1.2822
102484,24-06-2024,399.7922,-0.181
102484,25-06-2024,399.7634,0.1785
102484,26-06-2024,401.7283,0.2241
102484,27-06-2024,397.8338,-0.7689
102484,28-06-2024,399.3493,1.8472
102484,01-07-2024,392.6561,0.6685
102484,02-07-2024,393.5442,0.0531
102484,03-07-2024,389.2204,0.1968
102484,04-07-2024,387.8111,0.6382
102484,05-07-2024,392.0254,0.077
102484,08-07-2024,400.8134,0.8109
102484,09-07-2024,401.881,-0.2995
102484,10-07-2024,398.0029,0.6983
102484,11-07-2024,400.4979,-2.5759
102484,12-07-2024,402.9379,-0.246
102484,15-07-2024,394.9492,-0.7541
102484,16-07-2024,400.989,-2.3928
102484,17-07-2024,399.7348,-0.942
102484,18-07-2024,405.786,-0.8152
102484,19-07-2024,406.4292,2.1252
102484,22-07-2024,415.9445,0.7567
102484,23-07-2024,413.1064,0.3085
102484,24-07-2024,407.231,-0.5551
102484,25-07-2024,407.3236,0.4439
102484,26-07-2024,408.8257,0.9707
102484,29-07-2024,401.5653,-0.1082
102484,30-07-2024,398.9507,-1.3888
102484,31-07-2024,398.5488,0.6942
102484,01-08-2024,403.294,0.1167
102484,02-08-2024,405.1619,-0.0176
102484,05-08-2024,404.7106,1.2978
102484,06-08-2024,409.5716,0.9886
102484,07-08-2024,411.2231,1.0458
102484,08-08-2024,405.904,-0.2683
102484,09-08-2024,413.4714,0.2221
102484,12-08-2024,413.4164,0.4491
102484,13-08-2024,411.1224,0.926
102484,14-08-2024,413.4978,-0.1038
102484,15-08-2024,416.7596,-0.4542
102484,16-08-2024,415.8962,-0.4419
102484,19-08-2024,409.6558,0.128
102484,20-08-2024,414.7725,-0.3722
102484,21-08-2024,412.3751,1.1254
102484,22-08-2024,419.9492,-0.4909
102484,23-08-2024,418.6221,0.6154
102484,26-08-2024,413.9932,1.0156
102484,27-08-2024,408.0194,-2.1117
102484,28-08-2024,410.2425,0.2797
102484,29-08-2024,411.2712,-0.1466
102484,30-08-2024,413.1877,0.6346
102484,02-09-2024,414.6292,-1.0369
102484,03-09-2024,417.8704,-0.5181
102484,04-09-2024,408.1154,-0.3517
102484,05-09-2024,409.8817,0.0805
102484,06-09-2024,414.2506,1.0836
102484,09-09-2024,412.3875,1.2506
102484,10-09-2024,403.2377,2.4346
102484,11-09-2024,403.5608,-0.5077
102484,12-09-2024,396.8265,-1.6208
102484,13-09-2024,400.2553,0.9077
102484,16-09-2024,406.5044,0.5399
102484,17-09-2024,407.0381,0.5801
102484,18-09-2024,399.3946,1.8823
102484,19-09-2024,406.3094,2.0031
102484,20-09-2024,409.9285,0.0588
102484,23-09-2024,396.9285,-0.4944
102484,24-09-2024,395.376,-0.1525
102484,25-09-2024,396.5772,0.9036
102484,26-09-2024,390.364,0.6334
102484,27-09-2024,390.355,-0.9261
102484,30-09-2024,379.2192,-0.6137
102484,01-10-2024,373.2328,0.4708
102484,02-10-2024,373.2446,0.9374
102484,03-10-2024,374.704,0.6855
102484,04-10-2024,368.8943,-0.4759
102484,07-10-2024,368.6023,0.9985
102484,08-10-2024,366.6969,-0.5163
102484,09-10-2024,374.4423,0.5838
102484,10-10-2024,374.9085,0.6371
102484,11-10-2024,374.0264,1.2683
102484,14-10-2024,373.215,0.0906
102484,15-10-2024,367.9454,-2.1003
102484,16-10-2024,368.8739,-0.3818
102484,17-10-2024,369.0775,1.038
102484,18-10-2024,370.3447,-0.3102
102484,21-10-2024,370.3486,-1.6026
102484,22-10-2024,371.7057,-0.9716
102484,23-10-2024,368.2436,-0.3402
102484,24-10-2024,364.708,-1.2231
102484,25-10-2024,368.0056,-0.137
102484,28-10-2024,371.9705,-1.4957
102484,29-10-2024,375.0075,0.1807
102484,30-10-2024,377.2194,0.9036
102484,31-10-2024,374.8329,1.3311
102484,01-11-2024,368.6039,-2.0524
102484,04-11-2024,367.4466,1.7979
102484,05-11-2024,366.842,1.3023
102484,06-11-2024,371.5089,0.2446
102484,07-11-2024,372.9292,0.1394
102484,08-11-2024,368.7231,0.4403
102484,11-11-2024,366.3592,0.2273
102484,12-11-2024,369.536,-0.5923
102484,13-11-2024,371.8443,-1.1311
102484,14-11-2024,370.914,0.1253
102484,15-11-2024,373.9655,-0.336
102484,18-11-2024,378.127,-0.3082
102484,19-11-2024,374.5979,0.7325
102484,20-11-2024,374.7873,-0.2306
102484,21-11-2024,373.4155,0.1889
102484,22-11-2024,370.9138,-1.6019
102484,25-11-2024,361.521,-0.8468
102484,26-11-2024,360.9133,-0.6921
102484,27-11-2024,364.6618,-1.1595
102484,28-11-2024,360.399,0.8535
102484,29-11-2024,364.7662,-1.0679
102484,02-12-2024,361.7414,-0.5026
102484,03-12-2024,363.0299,-1.6611
102484,04-12-2024,365.0057,0.1243
102484,05-12-2024,365.7984,-1.2277
102484,06-12-2024,365.4272,-1.5283
102484,09-12-2024,370.4871,-0.4573
102484,10-12-2024,374.7027,0.5575
102484,11-12-2024,370.595,-0.3125
102484,12-12-2024,369.775,0.4155
102484,13-12-2024,375.3561,0.7245
102484,16-12-2024,373.3865,0.0186
102484,17-12-2024,370.1693,0.2663
102484,18-12-2024,368.7163,0.3048
102484,19-12-2024,372.0621,-0.9324
102484,20-12-2024,378.4327,0.9053
102484,23-12-2024,376.7708,1.2127
102484,24-12-2024,379.6726,-1.0308
102484,25-12-2024,382.8918,0.1795
102484,26-12-2024,385.9339,0.0841
102484,27-12-2024,391.1177,0.8239
102484,30-12-2024,390.6432,0.8864
102589,01-01-2024,852.8807,-0.246
102589,02-01-2024,847.8744,-0.9779
102589,03-01-2024,841.3927,-0.2541
102589,04-01-2024,837.6686,-1.429
102589,05-01-2024,837.1162,0.1416
102589,08-01-2024,859.5537,-0.7467
102589,09-01-2024,844.1103,-0.5927
102589,10-01-2024,842.1871,-0.4377
102589,11-01-2024,838.5896,-1.3941
102589,12-01-2024,844.3167,-0.3819
102589,15-01-2024,840.6452,-2.0647
102589,16-01-2024,847.6004,-0.5107
102589,17-01-2024,838.804,0.0165
102589,18-01-2024,848.0606,0.3741
102589,19-01-2024,841.1061,-0.7613
102589,22-01-2024,860.1084,0.8374
102589,23-01-2024,847.164,-0.0218
102589,24-01-2024,848.0395,1.5335
102589,25-01-2024,847.3262,0.2308
102589,26-01-2024,841.9234,-0.4433
102589,29-01-2024,857.1697,0.7883
102589,30-01-2024,841.6829,-0.7639
102589,31-01-2024,844.3959,-0.0359
102589,01-02-2024,830.3309,-0.8307
102589,02-02-2024,837.7197,1.2223
102589,05-02-2024,821.3826,0.6066
102589,06-02-2024,821.0306,-0.0248
102589,07-02-2024,808.6753,0.1429
102589,08-02-2024,803.1138,-0.7053
102589,09-02-2024,798.1858,1.2306
102589,12-02-2024,794.3241,1.5509
102589,13-02-2024,795.4257,-0.9354
102589,14-02-2024,796.7502,0.1104
102589,15-02-2024,800.095,-0.1778
102589,16-02-2024,802.3554,0.3266
102589,19-02-2024,817.9233,-1.5155
102589,20-02-2024,834.6039,-0.3677
102589,21-02-2024,837.1808,-1.9528
102589,22-02-2024,841.7288,-0.7102
102589,23-02-2024,831.5049,-1.0512
102589,26-02-2024,833.9614,0.3214
102589,27-02-2024,827.6636,0.9634
102589,28-02-2024,810.1819,-1.5872
102589,29-02-2024,820.0564,0.0958
102589,01-03-2024,820.4681,1.6396
102589,04-03-2024,808.6347,0.9979
102589,05-03-2024,810.3206,1.2789
102589,06-03-2024,792.2038,-0.1229
102589,07-03-2024,789.3212,-0.9186
102589,08-03-2024,791.9676,-1.1521
102589,11-03-2024,800.1597,0.1515
102589,12-03-2024,792.948,0.2395
102589,13-03-2024,789.6873,-0.0135
102589,14-03-2024,785.4824,0.3345
102589,15-03-2024,777.3112,-0.4359
102589,18-03-2024,771.6811,0.5025
102589,19-03-2024,759.852,0.7291
102589,20-03-2024,768.0215,-0.9975
102589,21-03-2024,767.1329,-0.9158
102589,22-03-2024,749.7134,0.5644
102589,25-03-2024,739.0415,-1.0674
102589,26-03-2024,730.9637,0.1327
102589,27-03-2024,743.9859,-0.1893
102589,28-03-2024,748.6768,-0.7198
102589,29-03-2024,744.5688,0.5141
102589,01-04-2024,737.0218,0.0122
102589,02-04-2024,733.0491,-0.3161
102589,03-04-2024,722.4908,-2.0527
102589,04-04-2024,720.3897,-0.7551
102589,05-04-2024,728.7304,-0.2207
102589,08-04-2024,720.4475,0.8966
102589,09-04-2024,732.5876,0.2082
102589,10-04-2024,738.0689,1.3806
102589,11-04-2024,743.2813,0.2718
102589,12-04-2024,738.6884,1.5344
102589,15-04-2024,753.3158,0.273
102589,16-04-2024,766.0413,0.6616
102589,17-04-2024,767.8435,-1.073
102589,18-04-2024,774.5439,1.489
102589,19-04-2024,779.5662,0.1043
102589,22-04-2024,771.3833,1.4191
102589,23-04-2024,773.1001,-0.1429
102589,24-04-2024,776.9866,-0.2148
102589,25-04-2024,786.4383,-0.4888
102589,26-04-2024,804.8926,1.4491
102589,29-04-2024,794.2725,-0.7521
102589,30-04-2024,789.2445,0.2607
102589,01-05-2024,801.6086,0.9053
102589,02-05-2024,802.9031,-0.156
102589,03-05-2024,799.5393,-0.1023
102589,06-05-2024,807.259,-1.3907
102589,07-05-2024,801.8687,0.617
102589,08-05-2024,808.9053,-0.1174
102589,09-05-2024,805.5909,-0.6603
102589,10-05-2024,816.9931,0.1635
102589,13-05-2024,815.3262,-1.0618
102589,14-05-2024,816.0911,-0.037
102589,15-05-2024,807.1226,1.1437
102589,16-05-2024,814.7488,0.1648
102589,17-05-2024,812.4853,-0.5585
102589,20-05-2024,808.7503,-0.4104
102589,21-05-2024,821.0382,-0.4264
102589,22-05-2024,800.1674,-0.9796
102589,23-05-2024,808.6073,0.6453
102589,24-05-2024,808.4122,0.3066
102589,27-05-2024,798.6453,0.3545
102589,28-05-2024,800.5667,0.9434
102589,29-05-2024,801.4935,-0.1488
102589,30-05-2024,794.7753,0.0385
102589,31-05-2024,785.957,-1.5264
102589,03-06-2024,772.806,0.7492
102589,04-06-2024,778.4163,-0.9159
102589,05-06-2024,777.5765,0.4903
102589,06-06-2024,780.4082,0.0111
102589,07-06-2024,777.5053,-0.4968
102589,10-06-2024,772.2952,0.2415
102589,11-06-2024,766.6996,0.3267
102589,12-06-2024,774.4123,2.1594
102589,13-06-2024,762.3074,-0.1098
102589,14-06-2024,761.4403,0.4895
102589,17-06-2024,763.0647,-1.4101
102589,18-06-2024,761.2201,-0.7796
102589,19-06-2024,767.3731,-1.1947
102589,20-06-2024,760.6808,1.6044
102589,21-06-2024,758.9836,-1.7566
102589,24-06-2024,748.4495,-0.0107
102589,25-06-2024,750.9448,-0.8264
102589,26-06-2024,750.0213,0.8971
102589,27-06-2024,748.0462,-1.105
102589,28-06-2024,743.5743,-0.7028
102589,01-07-2024,734.4351,0.6627
102589,02-07-2024,732.8601,0.4441
102589,03-07-2024,722.7601,1.7136
102589,04-07-2024,724.7095,0.75
102589,05-07-2024,718.2091,-0.8697
102589,08-07-2024,697.3908,-1.1003
102589,09-07-2024,700.1728,-0.0151
102589,10-07-2024,691.2319,-1.6506
102589,11-07-2024,695.5831,0.0656
102589,12-07-2024,685.9738,1.9885
102589,15-07-2024,680.9316,-0.972
102589,16-07-2024,680.395,0.5371
102589,17-07-2024,683.2287,-0.3628
102589,18-07-2024,679.1879,-1.3332
102589,19-07-2024,683.0313,-1.3372
102589,22-07-2024,686.1007,1.3082
102589,23-07-2024,702.7529,0.0444
102589,24-07-2024,705.2815,0.53
102589,25-07-2024,702.7283,-0.3682
102589,26-07-2024,697.0704,-0.9686
102589,29-07-2024,691.7314,1.7417
102589,30-07-2024,696.1559,-0.3059
102589,31-07-2024,692.7265,1.2483
102589,01-08-2024,696.7321,-0.5567
102589,02-08-2024,691.8571,-0.1934
102589,05-08-2024,704.9114,0.9754
102589,06-08-2024,699.7961,0.301
102589,07-08-2024,711.1793,0.4657
